geografie,geslacht,migratieachtergrond,huishouden,bins,uitkomst,N,mean,parents_income,opleiding_ouders,type
The Netherlands,Total,Turkey,Total,0% - 10%,c00_infant_mortality,5322,0.958,21,Total,10
The Netherlands,Total,Turkey,Total,10% - 20%,c00_infant_mortality,5322,0.752,30,Total,10
The Netherlands,Total,Turkey,Total,20% - 30%,c00_infant_mortality,5322,0.77,37,Total,10
The Netherlands,Total,Turkey,Total,30% - 40%,c00_infant_mortality,5322,0.883,44,Total,10
The Netherlands,Total,Turkey,Total,40% - 50%,c00_infant_mortality,5321,0.639,51,Total,10
The Netherlands,Total,Turkey,Total,50% - 60%,c00_infant_mortality,5320,0.808,58,Total,10
The Netherlands,Total,Turkey,Total,60% - 70%,c00_infant_mortality,5320,0.865,66,Total,10
The Netherlands,Total,Turkey,Total,70% - 80%,c00_infant_mortality,5320,0.733,76,Total,10
The Netherlands,Total,Turkey,Total,80% - 90%,c00_infant_mortality,5320,0.846,89,Total,10
The Netherlands,Total,Turkey,Total,90% - 100%,c00_infant_mortality,5320,0.639,134,Total,10
The Netherlands,Total,Turkey,Two Parents,0% - 10%,c00_infant_mortality,4854,0.845,22,Total,10
The Netherlands,Total,Turkey,Two Parents,10% - 20%,c00_infant_mortality,4854,0.824,32,Total,10
The Netherlands,Total,Turkey,Two Parents,20% - 30%,c00_infant_mortality,4853,0.865,39,Total,10
The Netherlands,Total,Turkey,Two Parents,30% - 40%,c00_infant_mortality,4852,0.845,47,Total,10
The Netherlands,Total,Turkey,Two Parents,40% - 50%,c00_infant_mortality,4852,0.598,53,Total,10
The Netherlands,Total,Turkey,Two Parents,50% - 60%,c00_infant_mortality,4852,0.721,60,Total,10
The Netherlands,Total,Turkey,Two Parents,60% - 70%,c00_infant_mortality,4852,0.866,68,Total,10
The Netherlands,Total,Turkey,Two Parents,70% - 80%,c00_infant_mortality,4852,0.804,77,Total,10
The Netherlands,Total,Turkey,Two Parents,80% - 90%,c00_infant_mortality,4852,0.783,91,Total,10
The Netherlands,Total,Turkey,Two Parents,90% - 100%,c00_infant_mortality,4852,0.68,136,Total,10
The Netherlands,Total,Morocco,Total,0% - 10%,c00_infant_mortality,6760,0.799,22,Total,10
The Netherlands,Total,Morocco,Total,10% - 20%,c00_infant_mortality,6758,1.051,30,Total,10
The Netherlands,Total,Morocco,Total,20% - 30%,c00_infant_mortality,6758,0.991,34,Total,10
The Netherlands,Total,Morocco,Total,30% - 40%,c00_infant_mortality,6758,0.681,41,Total,10
The Netherlands,Total,Morocco,Total,40% - 50%,c00_infant_mortality,6758,0.843,48,Total,10
The Netherlands,Total,Morocco,Total,50% - 60%,c00_infant_mortality,6758,0.977,56,Total,10
The Netherlands,Total,Morocco,Total,60% - 70%,c00_infant_mortality,6758,0.725,64,Total,10
The Netherlands,Total,Morocco,Total,70% - 80%,c00_infant_mortality,6758,0.903,74,Total,10
The Netherlands,Total,Morocco,Total,80% - 90%,c00_infant_mortality,6758,0.858,88,Total,10
The Netherlands,Total,Morocco,Total,90% - 100%,c00_infant_mortality,6758,0.71,128,Total,10
The Netherlands,Total,Morocco,Two Parents,0% - 10%,c00_infant_mortality,5978,0.987,23,Total,10
The Netherlands,Total,Morocco,Two Parents,10% - 20%,c00_infant_mortality,5978,0.937,31,Total,10
The Netherlands,Total,Morocco,Two Parents,20% - 30%,c00_infant_mortality,5978,0.769,37,Total,10
The Netherlands,Total,Morocco,Two Parents,30% - 40%,c00_infant_mortality,5977,0.753,44,Total,10
The Netherlands,Total,Morocco,Two Parents,40% - 50%,c00_infant_mortality,5976,1.037,51,Total,10
The Netherlands,Total,Morocco,Two Parents,50% - 60%,c00_infant_mortality,5976,0.653,59,Total,10
The Netherlands,Total,Morocco,Two Parents,60% - 70%,c00_infant_mortality,5976,0.954,67,Total,10
The Netherlands,Total,Morocco,Two Parents,70% - 80%,c00_infant_mortality,5976,0.753,77,Total,10
The Netherlands,Total,Morocco,Two Parents,80% - 90%,c00_infant_mortality,5976,0.937,90,Total,10
The Netherlands,Total,Morocco,Two Parents,90% - 100%,c00_infant_mortality,5976,0.619,131,Total,10
The Netherlands,Total,Suriname,Total,0% - 10%,c00_infant_mortality,4386,1.277,19,Total,10
The Netherlands,Total,Suriname,Total,10% - 20%,c00_infant_mortality,4386,1.14,28,Total,10
The Netherlands,Total,Suriname,Total,20% - 30%,c00_infant_mortality,4386,1.003,35,Total,10
The Netherlands,Total,Suriname,Total,30% - 40%,c00_infant_mortality,4386,0.98,44,Total,10
The Netherlands,Total,Suriname,Total,40% - 50%,c00_infant_mortality,4386,0.889,54,Total,10
The Netherlands,Total,Suriname,Total,50% - 60%,c00_infant_mortality,4386,0.616,64,Total,10
The Netherlands,Total,Suriname,Total,60% - 70%,c00_infant_mortality,4386,0.661,75,Total,10
The Netherlands,Total,Suriname,Total,70% - 80%,c00_infant_mortality,4386,0.707,88,Total,10
The Netherlands,Total,Suriname,Total,80% - 90%,c00_infant_mortality,4385,0.593,106,Total,10
The Netherlands,Total,Suriname,Total,90% - 100%,c00_infant_mortality,4384,0.616,160,Total,10
The Netherlands,Total,Suriname,Two Parents,0% - 10%,c00_infant_mortality,2864,1.257,24,Total,10
The Netherlands,Total,Suriname,Two Parents,10% - 20%,c00_infant_mortality,2864,0.768,39,Total,10
The Netherlands,Total,Suriname,Two Parents,20% - 30%,c00_infant_mortality,2864,0.803,51,Total,10
The Netherlands,Total,Suriname,Two Parents,30% - 40%,c00_infant_mortality,2864,0.524,60,Total,10
The Netherlands,Total,Suriname,Two Parents,40% - 50%,c00_infant_mortality,2864,0.698,69,Total,10
The Netherlands,Total,Suriname,Two Parents,50% - 60%,c00_infant_mortality,2864,0.489,78,Total,10
The Netherlands,Total,Suriname,Two Parents,60% - 70%,c00_infant_mortality,2864,0.803,88,Total,10
The Netherlands,Total,Suriname,Two Parents,70% - 80%,c00_infant_mortality,2864,0.628,100,Total,10
The Netherlands,Total,Suriname,Two Parents,80% - 90%,c00_infant_mortality,2862,0.384,118,Total,10
The Netherlands,Total,Suriname,Two Parents,90% - 100%,c00_infant_mortality,2862,0.629,174,Total,10
The Netherlands,Total,With Migration Background,Total,0% - 10%,c00_infant_mortality,47484,1.005,19,Total,10
The Netherlands,Total,With Migration Background,Total,10% - 20%,c00_infant_mortality,47484,0.983,29,Total,10
The Netherlands,Total,With Migration Background,Total,20% - 30%,c00_infant_mortality,47484,0.832,36,Total,10
The Netherlands,Total,With Migration Background,Total,30% - 40%,c00_infant_mortality,47483,0.714,45,Total,10
The Netherlands,Total,With Migration Background,Total,40% - 50%,c00_infant_mortality,47482,0.706,55,Total,10
The Netherlands,Total,With Migration Background,Total,50% - 60%,c00_infant_mortality,47482,0.67,65,Total,10
The Netherlands,Total,With Migration Background,Total,60% - 70%,c00_infant_mortality,47482,0.613,76,Total,10
The Netherlands,Total,With Migration Background,Total,70% - 80%,c00_infant_mortality,47482,0.585,90,Total,10
The Netherlands,Total,With Migration Background,Total,80% - 90%,c00_infant_mortality,47482,0.493,111,Total,10
The Netherlands,Total,With Migration Background,Total,90% - 100%,c00_infant_mortality,47482,0.449,183,Total,10
The Netherlands,Total,With Migration Background,Single Parent,0% - 10%,c00_infant_mortality,7463,0.697,13,Total,10
The Netherlands,Total,With Migration Background,Single Parent,10% - 20%,c00_infant_mortality,7462,0.71,21,Total,10
The Netherlands,Total,With Migration Background,Single Parent,20% - 30%,c00_infant_mortality,7462,0.777,25,Total,10
The Netherlands,Total,With Migration Background,Single Parent,30% - 40%,c00_infant_mortality,7462,1.153,27,Total,10
The Netherlands,Total,With Migration Background,Single Parent,40% - 50%,c00_infant_mortality,7462,0.992,29,Total,10
The Netherlands,Total,With Migration Background,Single Parent,50% - 60%,c00_infant_mortality,7462,0.804,33,Total,10
The Netherlands,Total,With Migration Background,Single Parent,60% - 70%,c00_infant_mortality,7462,0.657,39,Total,10
The Netherlands,Total,With Migration Background,Single Parent,70% - 80%,c00_infant_mortality,7462,0.683,47,Total,10
The Netherlands,Total,With Migration Background,Single Parent,80% - 90%,c00_infant_mortality,7462,0.616,60,Total,10
The Netherlands,Total,With Migration Background,Single Parent,90% - 100%,c00_infant_mortality,7462,0.429,104,Total,10
The Netherlands,Total,With Migration Background,Two Parents,0% - 10%,c00_infant_mortality,39764,0.978,22,Total,10
The Netherlands,Total,With Migration Background,Two Parents,10% - 20%,c00_infant_mortality,39764,0.822,33,Total,10
The Netherlands,Total,With Migration Background,Two Parents,20% - 30%,c00_infant_mortality,39764,0.719,43,Total,10
The Netherlands,Total,With Migration Background,Two Parents,30% - 40%,c00_infant_mortality,39764,0.702,52,Total,10
The Netherlands,Total,With Migration Background,Two Parents,40% - 50%,c00_infant_mortality,39764,0.626,62,Total,10
The Netherlands,Total,With Migration Background,Two Parents,50% - 60%,c00_infant_mortality,39763,0.631,71,Total,10
The Netherlands,Total,With Migration Background,Two Parents,60% - 70%,c00_infant_mortality,39762,0.581,82,Total,10
The Netherlands,Total,With Migration Background,Two Parents,70% - 80%,c00_infant_mortality,39762,0.543,96,Total,10
The Netherlands,Total,With Migration Background,Two Parents,80% - 90%,c00_infant_mortality,39762,0.518,117,Total,10
The Netherlands,Total,With Migration Background,Two Parents,90% - 100%,c00_infant_mortality,39762,0.417,191,Total,10
The Netherlands,Men,Total,Total,0% - 10%,c00_infant_mortality,76690,0.983,24,Total,10
The Netherlands,Men,Total,Total,10% - 20%,c00_infant_mortality,76690,0.832,40,Total,10
The Netherlands,Men,Total,Total,20% - 30%,c00_infant_mortality,76690,0.69,53,Total,10
The Netherlands,Men,Total,Total,30% - 40%,c00_infant_mortality,76690,0.688,63,Total,10
The Netherlands,Men,Total,Total,40% - 50%,c00_infant_mortality,76690,0.63,72,Total,10
The Netherlands,Men,Total,Total,50% - 60%,c00_infant_mortality,76690,0.609,81,Total,10
The Netherlands,Men,Total,Total,60% - 70%,c00_infant_mortality,76690,0.528,91,Total,10
The Netherlands,Men,Total,Total,70% - 80%,c00_infant_mortality,76690,0.554,104,Total,10
The Netherlands,Men,Total,Total,80% - 90%,c00_infant_mortality,76690,0.512,124,Total,10
The Netherlands,Men,Total,Total,90% - 100%,c00_infant_mortality,76689,0.498,191,Total,10
The Netherlands,Men,Total,Single Parent,0% - 10%,c00_infant_mortality,6392,0.782,14,Total,10
The Netherlands,Men,Total,Single Parent,10% - 20%,c00_infant_mortality,6392,0.72,22,Total,10
The Netherlands,Men,Total,Single Parent,20% - 30%,c00_infant_mortality,6391,0.986,26,Total,10
The Netherlands,Men,Total,Single Parent,30% - 40%,c00_infant_mortality,6390,0.845,28,Total,10
The Netherlands,Men,Total,Single Parent,40% - 50%,c00_infant_mortality,6390,1.017,32,Total,10
The Netherlands,Men,Total,Single Parent,50% - 60%,c00_infant_mortality,6390,0.736,37,Total,10
The Netherlands,Men,Total,Single Parent,60% - 70%,c00_infant_mortality,6390,0.548,44,Total,10
The Netherlands,Men,Total,Single Parent,70% - 80%,c00_infant_mortality,6390,0.657,54,Total,10
The Netherlands,Men,Total,Single Parent,80% - 90%,c00_infant_mortality,6390,0.736,69,Total,10
The Netherlands,Men,Total,Single Parent,90% - 100%,c00_infant_mortality,6390,0.36,121,Total,10
The Netherlands,Men,Total,Two Parents,0% - 10%,c00_infant_mortality,70076,0.883,29,Total,10
The Netherlands,Men,Total,Two Parents,10% - 20%,c00_infant_mortality,70076,0.699,47,Total,10
The Netherlands,Men,Total,Two Parents,20% - 30%,c00_infant_mortality,70076,0.699,58,Total,10
The Netherlands,Men,Total,Two Parents,30% - 40%,c00_infant_mortality,70076,0.648,67,Total,10
The Netherlands,Men,Total,Two Parents,40% - 50%,c00_infant_mortality,70076,0.581,75,Total,10
The Netherlands,Men,Total,Two Parents,50% - 60%,c00_infant_mortality,70076,0.591,84,Total,10
The Netherlands,Men,Total,Two Parents,60% - 70%,c00_infant_mortality,70076,0.519,94,Total,10
The Netherlands,Men,Total,Two Parents,70% - 80%,c00_infant_mortality,70076,0.558,107,Total,10
The Netherlands,Men,Total,Two Parents,80% - 90%,c00_infant_mortality,70074,0.487,126,Total,10
The Netherlands,Men,Total,Two Parents,90% - 100%,c00_infant_mortality,70074,0.507,195,Total,10
The Netherlands,Men,Turkey,Total,0% - 10%,c00_infant_mortality,2730,0.916,21,Total,10
The Netherlands,Men,Turkey,Total,10% - 20%,c00_infant_mortality,2730,0.916,30,Total,10
The Netherlands,Men,Turkey,Total,20% - 30%,c00_infant_mortality,2728,0.77,37,Total,10
The Netherlands,Men,Turkey,Total,30% - 40%,c00_infant_mortality,2728,0.953,44,Total,10
The Netherlands,Men,Turkey,Total,40% - 50%,c00_infant_mortality,2728,0.587,51,Total,10
The Netherlands,Men,Turkey,Total,50% - 60%,c00_infant_mortality,2728,1.1,58,Total,10
The Netherlands,Men,Turkey,Total,60% - 70%,c00_infant_mortality,2728,1.026,66,Total,10
The Netherlands,Men,Turkey,Total,70% - 80%,c00_infant_mortality,2728,0.733,75,Total,10
The Netherlands,Men,Turkey,Total,80% - 90%,c00_infant_mortality,2728,0.806,89,Total,10
The Netherlands,Men,Turkey,Total,90% - 100%,c00_infant_mortality,2728,0.733,134,Total,10
The Netherlands,Men,Turkey,Two Parents,0% - 10%,c00_infant_mortality,2484,0.886,23,Total,10
The Netherlands,Men,Turkey,Two Parents,10% - 20%,c00_infant_mortality,2484,0.966,32,Total,10
The Netherlands,Men,Turkey,Two Parents,20% - 30%,c00_infant_mortality,2484,0.886,39,Total,10
The Netherlands,Men,Turkey,Two Parents,30% - 40%,c00_infant_mortality,2484,0.845,46,Total,10
The Netherlands,Men,Turkey,Two Parents,40% - 50%,c00_infant_mortality,2484,0.684,53,Total,10
The Netherlands,Men,Turkey,Two Parents,50% - 60%,c00_infant_mortality,2484,0.926,61,Total,10
The Netherlands,Men,Turkey,Two Parents,60% - 70%,c00_infant_mortality,2484,1.047,68,Total,10
The Netherlands,Men,Turkey,Two Parents,70% - 80%,c00_infant_mortality,2484,0.805,77,Total,10
The Netherlands,Men,Turkey,Two Parents,80% - 90%,c00_infant_mortality,2484,0.765,91,Total,10
The Netherlands,Men,Turkey,Two Parents,90% - 100%,c00_infant_mortality,2482,0.806,137,Total,10
The Netherlands,Men,Morocco,Total,0% - 10%,c00_infant_mortality,3458,0.607,22,Total,10
The Netherlands,Men,Morocco,Total,10% - 20%,c00_infant_mortality,3458,0.925,30,Total,10
The Netherlands,Men,Morocco,Total,20% - 30%,c00_infant_mortality,3458,1.128,34,Total,10
The Netherlands,Men,Morocco,Total,30% - 40%,c00_infant_mortality,3458,0.694,41,Total,10
The Netherlands,Men,Morocco,Total,40% - 50%,c00_infant_mortality,3458,0.781,48,Total,10
The Netherlands,Men,Morocco,Total,50% - 60%,c00_infant_mortality,3457,1.099,56,Total,10
The Netherlands,Men,Morocco,Total,60% - 70%,c00_infant_mortality,3456,0.926,64,Total,10
The Netherlands,Men,Morocco,Total,70% - 80%,c00_infant_mortality,3456,0.752,74,Total,10
The Netherlands,Men,Morocco,Total,80% - 90%,c00_infant_mortality,3456,0.897,88,Total,10
The Netherlands,Men,Morocco,Total,90% - 100%,c00_infant_mortality,3456,0.839,127,Total,10
The Netherlands,Men,Morocco,Two Parents,0% - 10%,c00_infant_mortality,3056,0.753,23,Total,10
The Netherlands,Men,Morocco,Two Parents,10% - 20%,c00_infant_mortality,3056,1.113,31,Total,10
The Netherlands,Men,Morocco,Two Parents,20% - 30%,c00_infant_mortality,3056,0.818,37,Total,10
The Netherlands,Men,Morocco,Two Parents,30% - 40%,c00_infant_mortality,3056,0.818,44,Total,10
The Netherlands,Men,Morocco,Two Parents,40% - 50%,c00_infant_mortality,3056,0.982,51,Total,10
The Netherlands,Men,Morocco,Two Parents,50% - 60%,c00_infant_mortality,3056,0.654,59,Total,10
The Netherlands,Men,Morocco,Two Parents,60% - 70%,c00_infant_mortality,3056,1.08,67,Total,10
The Netherlands,Men,Morocco,Two Parents,70% - 80%,c00_infant_mortality,3056,0.72,77,Total,10
The Netherlands,Men,Morocco,Two Parents,80% - 90%,c00_infant_mortality,3056,0.982,90,Total,10
The Netherlands,Men,Morocco,Two Parents,90% - 100%,c00_infant_mortality,3055,0.72,130,Total,10
The Netherlands,Men,Suriname,Total,0% - 10%,c00_infant_mortality,2228,1.257,19,Total,10
The Netherlands,Men,Suriname,Total,10% - 20%,c00_infant_mortality,2228,1.167,28,Total,10
The Netherlands,Men,Suriname,Total,20% - 30%,c00_infant_mortality,2228,1.122,35,Total,10
The Netherlands,Men,Suriname,Total,30% - 40%,c00_infant_mortality,2228,1.032,44,Total,10
The Netherlands,Men,Suriname,Total,40% - 50%,c00_infant_mortality,2228,0.853,54,Total,10
The Netherlands,Men,Suriname,Total,50% - 60%,c00_infant_mortality,2228,0.539,64,Total,10
The Netherlands,Men,Suriname,Total,60% - 70%,c00_infant_mortality,2228,0.583,75,Total,10
The Netherlands,Men,Suriname,Total,70% - 80%,c00_infant_mortality,2228,0.763,88,Total,10
The Netherlands,Men,Suriname,Total,80% - 90%,c00_infant_mortality,2228,0.583,106,Total,10
The Netherlands,Men,Suriname,Total,90% - 100%,c00_infant_mortality,2226,0.809,159,Total,10
The Netherlands,Men,With Migration Background,Total,0% - 10%,c00_infant_mortality,24366,0.985,19,Total,10
The Netherlands,Men,With Migration Background,Total,10% - 20%,c00_infant_mortality,24366,1.067,29,Total,10
The Netherlands,Men,With Migration Background,Total,20% - 30%,c00_infant_mortality,24366,0.874,36,Total,10
The Netherlands,Men,With Migration Background,Total,30% - 40%,c00_infant_mortality,24366,0.751,45,Total,10
The Netherlands,Men,With Migration Background,Total,40% - 50%,c00_infant_mortality,24366,0.735,55,Total,10
The Netherlands,Men,With Migration Background,Total,50% - 60%,c00_infant_mortality,24366,0.743,65,Total,10
The Netherlands,Men,With Migration Background,Total,60% - 70%,c00_infant_mortality,24366,0.607,76,Total,10
The Netherlands,Men,With Migration Background,Total,70% - 80%,c00_infant_mortality,24366,0.603,90,Total,10
The Netherlands,Men,With Migration Background,Total,80% - 90%,c00_infant_mortality,24366,0.517,111,Total,10
The Netherlands,Men,With Migration Background,Total,90% - 100%,c00_infant_mortality,24364,0.447,183,Total,10
The Netherlands,Men,With Migration Background,Single Parent,0% - 10%,c00_infant_mortality,3826,0.706,13,Total,10
The Netherlands,Men,With Migration Background,Single Parent,10% - 20%,c00_infant_mortality,3826,0.732,21,Total,10
The Netherlands,Men,With Migration Background,Single Parent,20% - 30%,c00_infant_mortality,3826,0.863,25,Total,10
The Netherlands,Men,With Migration Background,Single Parent,30% - 40%,c00_infant_mortality,3826,1.255,27,Total,10
The Netherlands,Men,With Migration Background,Single Parent,40% - 50%,c00_infant_mortality,3826,0.993,29,Total,10
The Netherlands,Men,With Migration Background,Single Parent,50% - 60%,c00_infant_mortality,3826,0.836,33,Total,10
The Netherlands,Men,With Migration Background,Single Parent,60% - 70%,c00_infant_mortality,3826,0.68,39,Total,10
The Netherlands,Men,With Migration Background,Single Parent,70% - 80%,c00_infant_mortality,3825,0.732,47,Total,10
The Netherlands,Men,With Migration Background,Single Parent,80% - 90%,c00_infant_mortality,3824,0.732,60,Total,10
The Netherlands,Men,With Migration Background,Single Parent,90% - 100%,c00_infant_mortality,3824,0.445,106,Total,10
The Netherlands,Men,With Migration Background,Two Parents,0% - 10%,c00_infant_mortality,20410,0.951,22,Total,10
The Netherlands,Men,With Migration Background,Two Parents,10% - 20%,c00_infant_mortality,20410,0.882,33,Total,10
The Netherlands,Men,With Migration Background,Two Parents,20% - 30%,c00_infant_mortality,20410,0.769,43,Total,10
The Netherlands,Men,With Migration Background,Two Parents,30% - 40%,c00_infant_mortality,20410,0.706,52,Total,10
The Netherlands,Men,With Migration Background,Two Parents,40% - 50%,c00_infant_mortality,20410,0.686,62,Total,10
The Netherlands,Men,With Migration Background,Two Parents,50% - 60%,c00_infant_mortality,20409,0.661,71,Total,10
The Netherlands,Men,With Migration Background,Two Parents,60% - 70%,c00_infant_mortality,20408,0.564,82,Total,10
The Netherlands,Men,With Migration Background,Two Parents,70% - 80%,c00_infant_mortality,20408,0.529,96,Total,10
The Netherlands,Men,With Migration Background,Two Parents,80% - 90%,c00_infant_mortality,20408,0.564,117,Total,10
The Netherlands,Men,With Migration Background,Two Parents,90% - 100%,c00_infant_mortality,20408,0.421,191,Total,10
The Netherlands,Women,Total,Total,0% - 10%,c00_infant_mortality,72932,0.872,25,Total,10
The Netherlands,Women,Total,Total,10% - 20%,c00_infant_mortality,72932,0.743,40,Total,10
The Netherlands,Women,Total,Total,20% - 30%,c00_infant_mortality,72932,0.642,53,Total,10
The Netherlands,Women,Total,Total,30% - 40%,c00_infant_mortality,72932,0.62,63,Total,10
The Netherlands,Women,Total,Total,40% - 50%,c00_infant_mortality,72932,0.584,72,Total,10
The Netherlands,Women,Total,Total,50% - 60%,c00_infant_mortality,72932,0.565,81,Total,10
The Netherlands,Women,Total,Total,60% - 70%,c00_infant_mortality,72932,0.536,92,Total,10
The Netherlands,Women,Total,Total,70% - 80%,c00_infant_mortality,72932,0.547,105,Total,10
The Netherlands,Women,Total,Total,80% - 90%,c00_infant_mortality,72932,0.52,124,Total,10
The Netherlands,Women,Total,Total,90% - 100%,c00_infant_mortality,72930,0.47,191,Total,10
The Netherlands,Women,Total,Single Parent,0% - 10%,c00_infant_mortality,6052,0.628,15,Total,10
The Netherlands,Women,Total,Single Parent,10% - 20%,c00_infant_mortality,6052,0.644,22,Total,10
The Netherlands,Women,Total,Single Parent,20% - 30%,c00_infant_mortality,6052,0.727,26,Total,10
The Netherlands,Women,Total,Single Parent,30% - 40%,c00_infant_mortality,6051,0.942,28,Total,10
The Netherlands,Women,Total,Single Parent,40% - 50%,c00_infant_mortality,6050,0.793,32,Total,10
The Netherlands,Women,Total,Single Parent,50% - 60%,c00_infant_mortality,6050,0.694,37,Total,10
The Netherlands,Women,Total,Single Parent,60% - 70%,c00_infant_mortality,6050,0.694,44,Total,10
The Netherlands,Women,Total,Single Parent,70% - 80%,c00_infant_mortality,6050,0.545,54,Total,10
The Netherlands,Women,Total,Single Parent,80% - 90%,c00_infant_mortality,6050,0.545,69,Total,10
The Netherlands,Women,Total,Single Parent,90% - 100%,c00_infant_mortality,6050,0.446,119,Total,10
The Netherlands,Women,Total,Two Parents,0% - 10%,c00_infant_mortality,66672,0.813,29,Total,10
The Netherlands,Women,Total,Two Parents,10% - 20%,c00_infant_mortality,66672,0.655,47,Total,10
The Netherlands,Women,Total,Two Parents,20% - 30%,c00_infant_mortality,66672,0.588,58,Total,10
The Netherlands,Women,Total,Two Parents,30% - 40%,c00_infant_mortality,66672,0.606,67,Total,10
The Netherlands,Women,Total,Two Parents,40% - 50%,c00_infant_mortality,66672,0.588,76,Total,10
The Netherlands,Women,Total,Two Parents,50% - 60%,c00_infant_mortality,66672,0.504,84,Total,10
The Netherlands,Women,Total,Two Parents,60% - 70%,c00_infant_mortality,66670,0.556,94,Total,10
The Netherlands,Women,Total,Two Parents,70% - 80%,c00_infant_mortality,66670,0.558,107,Total,10
The Netherlands,Women,Total,Two Parents,80% - 90%,c00_infant_mortality,66670,0.498,127,Total,10
The Netherlands,Women,Total,Two Parents,90% - 100%,c00_infant_mortality,66670,0.459,195,Total,10
The Netherlands,Women,Turkey,Total,0% - 10%,c00_infant_mortality,2594,1.002,21,Total,10
The Netherlands,Women,Turkey,Total,10% - 20%,c00_infant_mortality,2594,0.578,30,Total,10
The Netherlands,Women,Turkey,Total,20% - 30%,c00_infant_mortality,2593,0.771,37,Total,10
The Netherlands,Women,Turkey,Total,30% - 40%,c00_infant_mortality,2592,0.81,44,Total,10
The Netherlands,Women,Turkey,Total,40% - 50%,c00_infant_mortality,2592,0.694,51,Total,10
The Netherlands,Women,Turkey,Total,50% - 60%,c00_infant_mortality,2592,0.502,58,Total,10
The Netherlands,Women,Turkey,Total,60% - 70%,c00_infant_mortality,2592,0.733,66,Total,10
The Netherlands,Women,Turkey,Total,70% - 80%,c00_infant_mortality,2592,0.694,76,Total,10
The Netherlands,Women,Turkey,Total,80% - 90%,c00_infant_mortality,2592,0.926,90,Total,10
The Netherlands,Women,Turkey,Total,90% - 100%,c00_infant_mortality,2592,0.502,133,Total,10
The Netherlands,Women,Turkey,Two Parents,0% - 10%,c00_infant_mortality,2370,0.802,22,Total,10
The Netherlands,Women,Turkey,Two Parents,10% - 20%,c00_infant_mortality,2370,0.717,32,Total,10
The Netherlands,Women,Turkey,Two Parents,20% - 30%,c00_infant_mortality,2370,0.759,39,Total,10
The Netherlands,Women,Turkey,Two Parents,30% - 40%,c00_infant_mortality,2369,0.886,47,Total,10
The Netherlands,Women,Turkey,Two Parents,40% - 50%,c00_infant_mortality,2368,0.507,54,Total,10
The Netherlands,Women,Turkey,Two Parents,50% - 60%,c00_infant_mortality,2368,0.507,60,Total,10
The Netherlands,Women,Turkey,Two Parents,60% - 70%,c00_infant_mortality,2368,0.676,68,Total,10
The Netherlands,Women,Turkey,Two Parents,70% - 80%,c00_infant_mortality,2368,0.802,77,Total,10
The Netherlands,Women,Turkey,Two Parents,80% - 90%,c00_infant_mortality,2368,0.802,91,Total,10
The Netherlands,Women,Turkey,Two Parents,90% - 100%,c00_infant_mortality,2368,0.549,135,Total,10
The Netherlands,Women,Morocco,Total,0% - 10%,c00_infant_mortality,3302,0.969,22,Total,10
The Netherlands,Women,Morocco,Total,10% - 20%,c00_infant_mortality,3302,1.211,30,Total,10
The Netherlands,Women,Morocco,Total,20% - 30%,c00_infant_mortality,3302,0.848,34,Total,10
The Netherlands,Women,Morocco,Total,30% - 40%,c00_infant_mortality,3302,0.697,41,Total,10
The Netherlands,Women,Morocco,Total,40% - 50%,c00_infant_mortality,3302,0.878,48,Total,10
The Netherlands,Women,Morocco,Total,50% - 60%,c00_infant_mortality,3301,0.878,56,Total,10
The Netherlands,Women,Morocco,Total,60% - 70%,c00_infant_mortality,3300,0.576,64,Total,10
The Netherlands,Women,Morocco,Total,70% - 80%,c00_infant_mortality,3300,0.97,74,Total,10
The Netherlands,Women,Morocco,Total,80% - 90%,c00_infant_mortality,3300,0.818,88,Total,10
The Netherlands,Women,Morocco,Total,90% - 100%,c00_infant_mortality,3300,0.576,129,Total,10
The Netherlands,Women,Morocco,Two Parents,0% - 10%,c00_infant_mortality,2922,1.232,23,Total,10
The Netherlands,Women,Morocco,Two Parents,10% - 20%,c00_infant_mortality,2922,0.821,31,Total,10
The Netherlands,Women,Morocco,Two Parents,20% - 30%,c00_infant_mortality,2922,0.65,37,Total,10
The Netherlands,Women,Morocco,Two Parents,30% - 40%,c00_infant_mortality,2922,0.684,44,Total,10
The Netherlands,Women,Morocco,Two Parents,40% - 50%,c00_infant_mortality,2920,1.096,51,Total,10
The Netherlands,Women,Morocco,Two Parents,50% - 60%,c00_infant_mortality,2920,0.616,58,Total,10
The Netherlands,Women,Morocco,Two Parents,60% - 70%,c00_infant_mortality,2920,0.89,66,Total,10
The Netherlands,Women,Morocco,Two Parents,70% - 80%,c00_infant_mortality,2920,0.753,76,Total,10
The Netherlands,Women,Morocco,Two Parents,80% - 90%,c00_infant_mortality,2920,0.89,90,Total,10
The Netherlands,Women,Morocco,Two Parents,90% - 100%,c00_infant_mortality,2920,0.514,132,Total,10
The Netherlands,Women,With Migration Background,Total,0% - 10%,c00_infant_mortality,23118,1.012,19,Total,10
The Netherlands,Women,With Migration Background,Total,10% - 20%,c00_infant_mortality,23118,0.904,29,Total,10
The Netherlands,Women,With Migration Background,Total,20% - 30%,c00_infant_mortality,23118,0.792,36,Total,10
The Netherlands,Women,With Migration Background,Total,30% - 40%,c00_infant_mortality,23118,0.675,45,Total,10
The Netherlands,Women,With Migration Background,Total,40% - 50%,c00_infant_mortality,23117,0.675,55,Total,10
