geografie,geslacht,migratieachtergrond,huishouden,bins,uitkomst,N,mean,parents_income,opleiding_ouders,type
Haarlemmermeer,Total,Total,Total,80% - 85%,c00_preterm_birth,665,7.368,129,Total,20
Haarlemmermeer,Total,Total,Total,85% - 90%,c00_preterm_birth,665,9.323,142,Total,20
Haarlemmermeer,Total,Total,Total,90% - 95%,c00_preterm_birth,665,7.519,163,Total,20
Haarlemmermeer,Total,Total,Total,95% - 100%,c00_preterm_birth,665,6.617,244,Total,20
Haarlemmermeer,Total,Total,Two Parents,0% - 5%,c00_preterm_birth,623,8.347,26,Total,20
Haarlemmermeer,Total,Total,Two Parents,5% - 10%,c00_preterm_birth,623,6.902,43,Total,20
Haarlemmermeer,Total,Total,Two Parents,10% - 15%,c00_preterm_birth,623,9.47,53,Total,20
Haarlemmermeer,Total,Total,Two Parents,15% - 20%,c00_preterm_birth,623,7.063,60,Total,20
Haarlemmermeer,Total,Total,Two Parents,20% - 25%,c00_preterm_birth,623,4.494,66,Total,20
Haarlemmermeer,Total,Total,Two Parents,25% - 30%,c00_preterm_birth,623,8.186,71,Total,20
Haarlemmermeer,Total,Total,Two Parents,30% - 35%,c00_preterm_birth,623,8.507,75,Total,20
Haarlemmermeer,Total,Total,Two Parents,35% - 40%,c00_preterm_birth,623,7.223,79,Total,20
Haarlemmermeer,Total,Total,Two Parents,40% - 45%,c00_preterm_birth,623,7.544,84,Total,20
Haarlemmermeer,Total,Total,Two Parents,45% - 50%,c00_preterm_birth,623,8.828,88,Total,20
Haarlemmermeer,Total,Total,Two Parents,50% - 55%,c00_preterm_birth,623,7.384,93,Total,20
Haarlemmermeer,Total,Total,Two Parents,55% - 60%,c00_preterm_birth,623,6.742,98,Total,20
Haarlemmermeer,Total,Total,Two Parents,60% - 65%,c00_preterm_birth,623,5.778,103,Total,20
Haarlemmermeer,Total,Total,Two Parents,65% - 70%,c00_preterm_birth,623,6.742,108,Total,20
Haarlemmermeer,Total,Total,Two Parents,70% - 75%,c00_preterm_birth,623,5.297,114,Total,20
Haarlemmermeer,Total,Total,Two Parents,75% - 80%,c00_preterm_birth,623,5.778,122,Total,20
Haarlemmermeer,Total,Total,Two Parents,80% - 85%,c00_preterm_birth,622,8.199,131,Total,20
Haarlemmermeer,Total,Total,Two Parents,85% - 90%,c00_preterm_birth,622,9.807,144,Total,20
Haarlemmermeer,Total,Total,Two Parents,90% - 95%,c00_preterm_birth,622,7.395,165,Total,20
Haarlemmermeer,Total,Total,Two Parents,95% - 100%,c00_preterm_birth,622,6.913,245,Total,20
Haarlemmermeer,Total,No Migration Background,Total,0% - 5%,c00_preterm_birth,384,10.677,32,Total,20
Haarlemmermeer,Total,No Migration Background,Total,5% - 10%,c00_preterm_birth,384,8.854,49,Total,20
Haarlemmermeer,Total,No Migration Background,Total,10% - 15%,c00_preterm_birth,384,8.854,58,Total,20
Haarlemmermeer,Total,No Migration Background,Total,15% - 20%,c00_preterm_birth,384,5.469,64,Total,20
Haarlemmermeer,Total,No Migration Background,Total,20% - 25%,c00_preterm_birth,384,7.031,69,Total,20
Haarlemmermeer,Total,No Migration Background,Total,25% - 30%,c00_preterm_birth,384,10.156,74,Total,20
Haarlemmermeer,Total,No Migration Background,Total,30% - 35%,c00_preterm_birth,384,7.812,78,Total,20
Haarlemmermeer,Total,No Migration Background,Total,35% - 40%,c00_preterm_birth,384,6.25,82,Total,20
Haarlemmermeer,Total,No Migration Background,Total,40% - 45%,c00_preterm_birth,384,6.51,86,Total,20
Haarlemmermeer,Total,No Migration Background,Total,45% - 50%,c00_preterm_birth,384,9.115,91,Total,20
Haarlemmermeer,Total,No Migration Background,Total,50% - 55%,c00_preterm_birth,384,6.51,95,Total,20
Haarlemmermeer,Total,No Migration Background,Total,55% - 60%,c00_preterm_birth,383,3.133,99,Total,20
Haarlemmermeer,Total,No Migration Background,Total,60% - 65%,c00_preterm_birth,383,5.222,104,Total,20
Haarlemmermeer,Total,No Migration Background,Total,65% - 70%,c00_preterm_birth,383,4.178,109,Total,20
Haarlemmermeer,Total,No Migration Background,Total,70% - 75%,c00_preterm_birth,383,5.222,115,Total,20
Haarlemmermeer,Total,No Migration Background,Total,75% - 80%,c00_preterm_birth,383,4.961,122,Total,20
Haarlemmermeer,Total,No Migration Background,Total,80% - 85%,c00_preterm_birth,383,8.355,133,Total,20
Haarlemmermeer,Total,No Migration Background,Total,85% - 90%,c00_preterm_birth,383,8.355,144,Total,20
Haarlemmermeer,Total,No Migration Background,Total,90% - 95%,c00_preterm_birth,383,6.789,166,Total,20
Haarlemmermeer,Total,No Migration Background,Total,95% - 100%,c00_preterm_birth,383,8.094,243,Total,20
Haarlemmermeer,Total,No Migration Background,Two Parents,0% - 5%,c00_preterm_birth,370,10.27,36,Total,20
Haarlemmermeer,Total,No Migration Background,Two Parents,5% - 10%,c00_preterm_birth,370,9.459,52,Total,20
Haarlemmermeer,Total,No Migration Background,Two Parents,10% - 15%,c00_preterm_birth,370,7.027,61,Total,20
Haarlemmermeer,Total,No Migration Background,Two Parents,15% - 20%,c00_preterm_birth,370,4.865,66,Total,20
Haarlemmermeer,Total,No Migration Background,Two Parents,20% - 25%,c00_preterm_birth,370,9.189,71,Total,20
Haarlemmermeer,Total,No Migration Background,Two Parents,25% - 30%,c00_preterm_birth,370,7.838,75,Total,20
Haarlemmermeer,Total,No Migration Background,Two Parents,30% - 35%,c00_preterm_birth,370,6.757,79,Total,20
Haarlemmermeer,Total,No Migration Background,Two Parents,35% - 40%,c00_preterm_birth,369,8.401,83,Total,20
Haarlemmermeer,Total,No Migration Background,Two Parents,40% - 45%,c00_preterm_birth,369,8.13,88,Total,20
Haarlemmermeer,Total,No Migration Background,Two Parents,45% - 50%,c00_preterm_birth,369,5.962,92,Total,20
Haarlemmermeer,Total,No Migration Background,Two Parents,50% - 55%,c00_preterm_birth,369,5.962,96,Total,20
Haarlemmermeer,Total,No Migration Background,Two Parents,55% - 60%,c00_preterm_birth,369,3.523,100,Total,20
Haarlemmermeer,Total,No Migration Background,Two Parents,60% - 65%,c00_preterm_birth,369,5.42,105,Total,20
Haarlemmermeer,Total,No Migration Background,Two Parents,65% - 70%,c00_preterm_birth,369,7.046,110,Total,20
Haarlemmermeer,Total,No Migration Background,Two Parents,70% - 75%,c00_preterm_birth,369,3.252,116,Total,20
Haarlemmermeer,Total,No Migration Background,Two Parents,75% - 80%,c00_preterm_birth,369,5.42,124,Total,20
Haarlemmermeer,Total,No Migration Background,Two Parents,80% - 85%,c00_preterm_birth,369,8.672,134,Total,20
Haarlemmermeer,Total,No Migration Background,Two Parents,85% - 90%,c00_preterm_birth,369,7.588,145,Total,20
Haarlemmermeer,Total,No Migration Background,Two Parents,90% - 95%,c00_preterm_birth,369,6.775,166,Total,20
Haarlemmermeer,Total,No Migration Background,Two Parents,95% - 100%,c00_preterm_birth,369,8.13,242,Total,20
Haarlemmermeer,Total,With Migration Background,Total,0% - 5%,c00_preterm_birth,282,7.092,17,Total,20
Haarlemmermeer,Total,With Migration Background,Total,5% - 10%,c00_preterm_birth,282,7.447,28,Total,20
Haarlemmermeer,Total,With Migration Background,Total,10% - 15%,c00_preterm_birth,282,6.738,35,Total,20
Haarlemmermeer,Total,With Migration Background,Total,15% - 20%,c00_preterm_birth,282,6.383,43,Total,20
Haarlemmermeer,Total,With Migration Background,Total,20% - 25%,c00_preterm_birth,282,8.511,50,Total,20
Haarlemmermeer,Total,With Migration Background,Total,25% - 30%,c00_preterm_birth,282,6.738,56,Total,20
Haarlemmermeer,Total,With Migration Background,Total,30% - 35%,c00_preterm_birth,282,5.674,62,Total,20
Haarlemmermeer,Total,With Migration Background,Total,35% - 40%,c00_preterm_birth,282,8.865,68,Total,20
Haarlemmermeer,Total,With Migration Background,Total,40% - 45%,c00_preterm_birth,282,7.447,73,Total,20
Haarlemmermeer,Total,With Migration Background,Total,45% - 50%,c00_preterm_birth,282,7.092,78,Total,20
Haarlemmermeer,Total,With Migration Background,Total,50% - 55%,c00_preterm_birth,282,7.447,83,Total,20
Haarlemmermeer,Total,With Migration Background,Total,55% - 60%,c00_preterm_birth,282,9.22,89,Total,20
Haarlemmermeer,Total,With Migration Background,Total,60% - 65%,c00_preterm_birth,281,11.032,94,Total,20
Haarlemmermeer,Total,With Migration Background,Total,65% - 70%,c00_preterm_birth,281,7.829,101,Total,20
Haarlemmermeer,Total,With Migration Background,Total,70% - 75%,c00_preterm_birth,281,11.388,107,Total,20
Haarlemmermeer,Total,With Migration Background,Total,75% - 80%,c00_preterm_birth,281,7.117,116,Total,20
Haarlemmermeer,Total,With Migration Background,Total,80% - 85%,c00_preterm_birth,281,8.541,125,Total,20
Haarlemmermeer,Total,With Migration Background,Total,85% - 90%,c00_preterm_birth,281,9.253,138,Total,20
Haarlemmermeer,Total,With Migration Background,Total,90% - 95%,c00_preterm_birth,281,9.253,159,Total,20
Haarlemmermeer,Total,With Migration Background,Total,95% - 100%,c00_preterm_birth,281,4.27,244,Total,20
Haarlemmermeer,Total,With Migration Background,Two Parents,0% - 5%,c00_preterm_birth,254,7.48,21,Total,20
Haarlemmermeer,Total,With Migration Background,Two Parents,5% - 10%,c00_preterm_birth,254,6.693,34,Total,20
Haarlemmermeer,Total,With Migration Background,Two Parents,10% - 15%,c00_preterm_birth,254,5.512,43,Total,20
Haarlemmermeer,Total,With Migration Background,Two Parents,15% - 20%,c00_preterm_birth,254,9.055,50,Total,20
Haarlemmermeer,Total,With Migration Background,Two Parents,20% - 25%,c00_preterm_birth,254,5.906,56,Total,20
Haarlemmermeer,Total,With Migration Background,Two Parents,25% - 30%,c00_preterm_birth,254,5.512,62,Total,20
Haarlemmermeer,Total,With Migration Background,Two Parents,30% - 35%,c00_preterm_birth,254,7.48,68,Total,20
Haarlemmermeer,Total,With Migration Background,Two Parents,35% - 40%,c00_preterm_birth,254,7.874,72,Total,20
Haarlemmermeer,Total,With Migration Background,Two Parents,40% - 45%,c00_preterm_birth,254,7.087,77,Total,20
Haarlemmermeer,Total,With Migration Background,Two Parents,45% - 50%,c00_preterm_birth,253,8.3,82,Total,20
Haarlemmermeer,Total,With Migration Background,Two Parents,50% - 55%,c00_preterm_birth,253,7.905,87,Total,20
Haarlemmermeer,Total,With Migration Background,Two Parents,55% - 60%,c00_preterm_birth,253,10.672,93,Total,20
Haarlemmermeer,Total,With Migration Background,Two Parents,60% - 65%,c00_preterm_birth,253,9.881,98,Total,20
Haarlemmermeer,Total,With Migration Background,Two Parents,65% - 70%,c00_preterm_birth,253,8.3,104,Total,20
Haarlemmermeer,Total,With Migration Background,Two Parents,70% - 75%,c00_preterm_birth,253,8.696,111,Total,20
Haarlemmermeer,Total,With Migration Background,Two Parents,75% - 80%,c00_preterm_birth,253,8.3,119,Total,20
Haarlemmermeer,Total,With Migration Background,Two Parents,80% - 85%,c00_preterm_birth,253,8.3,128,Total,20
Haarlemmermeer,Total,With Migration Background,Two Parents,85% - 90%,c00_preterm_birth,253,10.277,141,Total,20
Haarlemmermeer,Total,With Migration Background,Two Parents,90% - 95%,c00_preterm_birth,253,8.696,162,Total,20
Haarlemmermeer,Total,With Migration Background,Two Parents,95% - 100%,c00_preterm_birth,253,4.743,250,Total,20
Haarlemmermeer,Men,Total,Total,0% - 5%,c00_preterm_birth,344,6.686,22,Total,20
Haarlemmermeer,Men,Total,Total,5% - 10%,c00_preterm_birth,344,8.43,36,Total,20
Haarlemmermeer,Men,Total,Total,10% - 15%,c00_preterm_birth,344,10.465,47,Total,20
Haarlemmermeer,Men,Total,Total,15% - 20%,c00_preterm_birth,344,7.849,54,Total,20
Haarlemmermeer,Men,Total,Total,20% - 25%,c00_preterm_birth,344,6.105,62,Total,20
Haarlemmermeer,Men,Total,Total,25% - 30%,c00_preterm_birth,344,4.651,67,Total,20
Haarlemmermeer,Men,Total,Total,30% - 35%,c00_preterm_birth,344,10.465,72,Total,20
Haarlemmermeer,Men,Total,Total,35% - 40%,c00_preterm_birth,344,9.593,77,Total,20
Haarlemmermeer,Men,Total,Total,40% - 45%,c00_preterm_birth,344,5.814,81,Total,20
Haarlemmermeer,Men,Total,Total,45% - 50%,c00_preterm_birth,344,7.267,86,Total,20
Haarlemmermeer,Men,Total,Total,50% - 55%,c00_preterm_birth,344,9.884,91,Total,20
Haarlemmermeer,Men,Total,Total,55% - 60%,c00_preterm_birth,344,8.721,96,Total,20
Haarlemmermeer,Men,Total,Total,60% - 65%,c00_preterm_birth,344,6.105,101,Total,20
Haarlemmermeer,Men,Total,Total,65% - 70%,c00_preterm_birth,344,7.849,106,Total,20
Haarlemmermeer,Men,Total,Total,70% - 75%,c00_preterm_birth,344,7.267,112,Total,20
Haarlemmermeer,Men,Total,Total,75% - 80%,c00_preterm_birth,344,5.814,120,Total,20
Haarlemmermeer,Men,Total,Total,80% - 85%,c00_preterm_birth,344,7.267,130,Total,20
Haarlemmermeer,Men,Total,Total,85% - 90%,c00_preterm_birth,344,9.012,143,Total,20
Haarlemmermeer,Men,Total,Total,90% - 95%,c00_preterm_birth,343,7.289,164,Total,20
Haarlemmermeer,Men,Total,Total,95% - 100%,c00_preterm_birth,343,6.997,244,Total,20
Haarlemmermeer,Men,Total,Two Parents,0% - 5%,c00_preterm_birth,322,6.832,26,Total,20
Haarlemmermeer,Men,Total,Two Parents,5% - 10%,c00_preterm_birth,322,8.385,43,Total,20
Haarlemmermeer,Men,Total,Two Parents,10% - 15%,c00_preterm_birth,322,9.938,52,Total,20
Haarlemmermeer,Men,Total,Two Parents,15% - 20%,c00_preterm_birth,322,5.901,60,Total,20
Haarlemmermeer,Men,Total,Two Parents,20% - 25%,c00_preterm_birth,322,4.037,66,Total,20
Haarlemmermeer,Men,Total,Two Parents,25% - 30%,c00_preterm_birth,322,9.938,71,Total,20
Haarlemmermeer,Men,Total,Two Parents,30% - 35%,c00_preterm_birth,322,7.453,75,Total,20
Haarlemmermeer,Men,Total,Two Parents,35% - 40%,c00_preterm_birth,322,8.385,79,Total,20
Haarlemmermeer,Men,Total,Two Parents,40% - 45%,c00_preterm_birth,322,9.006,83,Total,20
Haarlemmermeer,Men,Total,Two Parents,45% - 50%,c00_preterm_birth,322,8.075,88,Total,20
Haarlemmermeer,Men,Total,Two Parents,50% - 55%,c00_preterm_birth,322,7.453,93,Total,20
Haarlemmermeer,Men,Total,Two Parents,55% - 60%,c00_preterm_birth,322,8.075,98,Total,20
Haarlemmermeer,Men,Total,Two Parents,60% - 65%,c00_preterm_birth,321,7.165,103,Total,20
Haarlemmermeer,Men,Total,Two Parents,65% - 70%,c00_preterm_birth,321,6.854,108,Total,20
Haarlemmermeer,Men,Total,Two Parents,70% - 75%,c00_preterm_birth,321,5.919,114,Total,20
Haarlemmermeer,Men,Total,Two Parents,75% - 80%,c00_preterm_birth,321,6.231,122,Total,20
Haarlemmermeer,Men,Total,Two Parents,80% - 85%,c00_preterm_birth,321,8.411,132,Total,20
Haarlemmermeer,Men,Total,Two Parents,85% - 90%,c00_preterm_birth,321,9.034,145,Total,20
Haarlemmermeer,Men,Total,Two Parents,90% - 95%,c00_preterm_birth,321,7.165,165,Total,20
Haarlemmermeer,Men,Total,Two Parents,95% - 100%,c00_preterm_birth,321,7.165,245,Total,20
Haarlemmermeer,Women,Total,Total,0% - 5%,c00_preterm_birth,322,8.385,23,Total,20
Haarlemmermeer,Women,Total,Total,5% - 10%,c00_preterm_birth,322,7.453,37,Total,20
Haarlemmermeer,Women,Total,Total,10% - 15%,c00_preterm_birth,322,6.522,48,Total,20
Haarlemmermeer,Women,Total,Total,15% - 20%,c00_preterm_birth,322,8.696,56,Total,20
Haarlemmermeer,Women,Total,Total,20% - 25%,c00_preterm_birth,322,7.764,62,Total,20
Haarlemmermeer,Women,Total,Total,25% - 30%,c00_preterm_birth,321,7.477,68,Total,20
Haarlemmermeer,Women,Total,Total,30% - 35%,c00_preterm_birth,321,6.854,73,Total,20
Haarlemmermeer,Women,Total,Total,35% - 40%,c00_preterm_birth,321,7.477,77,Total,20
Haarlemmermeer,Women,Total,Total,40% - 45%,c00_preterm_birth,321,7.477,81,Total,20
Haarlemmermeer,Women,Total,Total,45% - 50%,c00_preterm_birth,321,4.984,86,Total,20
Haarlemmermeer,Women,Total,Total,50% - 55%,c00_preterm_birth,321,9.969,91,Total,20
Haarlemmermeer,Women,Total,Total,55% - 60%,c00_preterm_birth,321,7.165,95,Total,20
Haarlemmermeer,Women,Total,Total,60% - 65%,c00_preterm_birth,321,3.427,100,Total,20
Haarlemmermeer,Women,Total,Total,65% - 70%,c00_preterm_birth,321,7.165,106,Total,20
Haarlemmermeer,Women,Total,Total,70% - 75%,c00_preterm_birth,321,5.296,112,Total,20
Haarlemmermeer,Women,Total,Total,75% - 80%,c00_preterm_birth,321,5.296,120,Total,20
Haarlemmermeer,Women,Total,Total,80% - 85%,c00_preterm_birth,321,7.477,129,Total,20
Haarlemmermeer,Women,Total,Total,85% - 90%,c00_preterm_birth,321,9.969,141,Total,20
Haarlemmermeer,Women,Total,Total,90% - 95%,c00_preterm_birth,321,7.477,162,Total,20
Haarlemmermeer,Women,Total,Total,95% - 100%,c00_preterm_birth,321,6.231,243,Total,20
Haarlemmermeer,Women,Total,Two Parents,0% - 5%,c00_preterm_birth,302,10.265,27,Total,20
Haarlemmermeer,Women,Total,Two Parents,5% - 10%,c00_preterm_birth,302,5.298,44,Total,20
Haarlemmermeer,Women,Total,Two Parents,10% - 15%,c00_preterm_birth,302,7.616,53,Total,20
Haarlemmermeer,Women,Total,Two Parents,15% - 20%,c00_preterm_birth,302,9.272,60,Total,20
Haarlemmermeer,Women,Total,Two Parents,20% - 25%,c00_preterm_birth,301,5.316,66,Total,20
Haarlemmermeer,Women,Total,Two Parents,25% - 30%,c00_preterm_birth,301,5.98,71,Total,20
Haarlemmermeer,Women,Total,Two Parents,30% - 35%,c00_preterm_birth,301,9.302,75,Total,20
Haarlemmermeer,Women,Total,Two Parents,35% - 40%,c00_preterm_birth,301,6.645,79,Total,20
Haarlemmermeer,Women,Total,Two Parents,40% - 45%,c00_preterm_birth,301,5.648,84,Total,20
Haarlemmermeer,Women,Total,Two Parents,45% - 50%,c00_preterm_birth,301,9.967,89,Total,20
Haarlemmermeer,Women,Total,Two Parents,50% - 55%,c00_preterm_birth,301,7.309,93,Total,20
Haarlemmermeer,Women,Total,Two Parents,55% - 60%,c00_preterm_birth,301,5.648,97,Total,20
Haarlemmermeer,Women,Total,Two Parents,60% - 65%,c00_preterm_birth,301,3.987,102,Total,20
Haarlemmermeer,Women,Total,Two Parents,65% - 70%,c00_preterm_birth,301,6.312,107,Total,20
Haarlemmermeer,Women,Total,Two Parents,70% - 75%,c00_preterm_birth,301,4.651,114,Total,20
Haarlemmermeer,Women,Total,Two Parents,75% - 80%,c00_preterm_birth,301,5.316,122,Total,20
Haarlemmermeer,Women,Total,Two Parents,80% - 85%,c00_preterm_birth,301,8.306,131,Total,20
Haarlemmermeer,Women,Total,Two Parents,85% - 90%,c00_preterm_birth,301,10.299,143,Total,20
Haarlemmermeer,Women,Total,Two Parents,90% - 95%,c00_preterm_birth,301,7.641,163,Total,20
Haarlemmermeer,Women,Total,Two Parents,95% - 100%,c00_preterm_birth,301,6.645,245,Total,20
Den Helder,Total,Total,Total,0% - 5%,c00_preterm_birth,224,9.821,19,Total,20
Den Helder,Total,Total,Total,5% - 10%,c00_preterm_birth,224,8.036,26,Total,20
Den Helder,Total,Total,Total,10% - 15%,c00_preterm_birth,224,6.25,31,Total,20
Den Helder,Total,Total,Total,15% - 20%,c00_preterm_birth,224,6.696,36,Total,20
Den Helder,Total,Total,Total,20% - 25%,c00_preterm_birth,224,12.5,42,Total,20
Den Helder,Total,Total,Total,25% - 30%,c00_preterm_birth,223,8.52,47,Total,20
Den Helder,Total,Total,Total,30% - 35%,c00_preterm_birth,223,8.52,52,Total,20
Den Helder,Total,Total,Total,35% - 40%,c00_preterm_birth,223,4.933,57,Total,20
Den Helder,Total,Total,Total,40% - 45%,c00_preterm_birth,223,10.762,61,Total,20
Den Helder,Total,Total,Total,45% - 50%,c00_preterm_birth,223,10.762,66,Total,20
Den Helder,Total,Total,Total,50% - 55%,c00_preterm_birth,223,8.52,70,Total,20
Den Helder,Total,Total,Total,55% - 60%,c00_preterm_birth,223,5.83,74,Total,20
Den Helder,Total,Total,Total,60% - 65%,c00_preterm_birth,223,9.865,77,Total,20
Den Helder,Total,Total,Total,65% - 70%,c00_preterm_birth,223,8.969,82,Total,20
Den Helder,Total,Total,Total,70% - 75%,c00_preterm_birth,223,8.072,87,Total,20
Den Helder,Total,Total,Total,75% - 80%,c00_preterm_birth,223,8.072,92,Total,20
Den Helder,Total,Total,Total,80% - 85%,c00_preterm_birth,223,8.969,97,Total,20
Den Helder,Total,Total,Total,85% - 90%,c00_preterm_birth,223,6.278,106,Total,20
Den Helder,Total,Total,Total,90% - 95%,c00_preterm_birth,223,8.52,120,Total,20
Den Helder,Total,Total,Total,95% - 100%,c00_preterm_birth,223,4.484,164,Total,20
Hoorn,Total,Total,Total,0% - 5%,c00_preterm_birth,361,6.648,21,Total,20
Hoorn,Total,Total,Total,5% - 10%,c00_preterm_birth,361,7.202,30,Total,20
Hoorn,Total,Total,Total,10% - 15%,c00_preterm_birth,361,9.695,37,Total,20
Hoorn,Total,Total,Total,15% - 20%,c00_preterm_birth,360,5.556,43,Total,20
Hoorn,Total,Total,Total,20% - 25%,c00_preterm_birth,360,8.333,49,Total,20
Hoorn,Total,Total,Total,25% - 30%,c00_preterm_birth,360,3.889,54,Total,20
Hoorn,Total,Total,Total,30% - 35%,c00_preterm_birth,360,7.778,59,Total,20
Hoorn,Total,Total,Total,35% - 40%,c00_preterm_birth,360,9.444,63,Total,20
Hoorn,Total,Total,Total,40% - 45%,c00_preterm_birth,360,8.056,67,Total,20
Hoorn,Total,Total,Total,45% - 50%,c00_preterm_birth,360,4.444,71,Total,20
Hoorn,Total,Total,Total,50% - 55%,c00_preterm_birth,360,6.944,76,Total,20
Hoorn,Total,Total,Total,55% - 60%,c00_preterm_birth,360,6.944,80,Total,20
Hoorn,Total,Total,Total,60% - 65%,c00_preterm_birth,360,5.556,84,Total,20
Hoorn,Total,Total,Total,65% - 70%,c00_preterm_birth,360,9.444,89,Total,20
Hoorn,Total,Total,Total,70% - 75%,c00_preterm_birth,360,5,94,Total,20
Hoorn,Total,Total,Total,75% - 80%,c00_preterm_birth,360,4.722,101,Total,20
Hoorn,Total,Total,Total,80% - 85%,c00_preterm_birth,360,7.778,108,Total,20
Hoorn,Total,Total,Total,85% - 90%,c00_preterm_birth,360,5,118,Total,20
Hoorn,Total,Total,Total,90% - 95%,c00_preterm_birth,360,5,134,Total,20
Hoorn,Total,Total,Total,95% - 100%,c00_preterm_birth,360,5,189,Total,20
Purmerend,Total,Total,Total,0% - 5%,c00_preterm_birth,353,6.799,21,Total,20
Purmerend,Total,Total,Total,5% - 10%,c00_preterm_birth,353,8.782,32,Total,20
Purmerend,Total,Total,Total,10% - 15%,c00_preterm_birth,353,6.516,41,Total,20
Purmerend,Total,Total,Total,15% - 20%,c00_preterm_birth,353,8.215,49,Total,20
Purmerend,Total,Total,Total,20% - 25%,c00_preterm_birth,353,7.365,55,Total,20
Purmerend,Total,Total,Total,25% - 30%,c00_preterm_birth,353,6.232,60,Total,20
Purmerend,Total,Total,Total,30% - 35%,c00_preterm_birth,353,7.082,65,Total,20
Purmerend,Total,Total,Total,35% - 40%,c00_preterm_birth,353,7.365,68,Total,20
Purmerend,Total,Total,Total,40% - 45%,c00_preterm_birth,353,7.082,72,Total,20
Purmerend,Total,Total,Total,45% - 50%,c00_preterm_birth,353,6.516,76,Total,20
Purmerend,Total,Total,Total,50% - 55%,c00_preterm_birth,352,9.375,80,Total,20
Purmerend,Total,Total,Total,55% - 60%,c00_preterm_birth,352,6.534,85,Total,20
Purmerend,Total,Total,Total,60% - 65%,c00_preterm_birth,352,8.807,90,Total,20
Purmerend,Total,Total,Total,65% - 70%,c00_preterm_birth,352,6.818,95,Total,20
Purmerend,Total,Total,Total,70% - 75%,c00_preterm_birth,352,6.25,101,Total,20
Purmerend,Total,Total,Total,75% - 80%,c00_preterm_birth,352,6.25,107,Total,20
Purmerend,Total,Total,Total,80% - 85%,c00_preterm_birth,352,7.102,116,Total,20
Purmerend,Total,Total,Total,85% - 90%,c00_preterm_birth,352,9.943,126,Total,20
Purmerend,Total,Total,Total,90% - 95%,c00_preterm_birth,352,7.955,143,Total,20
Purmerend,Total,Total,Total,95% - 100%,c00_preterm_birth,352,5.682,203,Total,20
Purmerend,Total,Total,Two Parents,0% - 5%,c00_preterm_birth,320,7.188,25,Total,20
Purmerend,Total,Total,Two Parents,5% - 10%,c00_preterm_birth,319,7.837,38,Total,20
Purmerend,Total,Total,Two Parents,10% - 15%,c00_preterm_birth,319,8.464,48,Total,20
Purmerend,Total,Total,Two Parents,15% - 20%,c00_preterm_birth,319,7.21,54,Total,20
Purmerend,Total,Total,Two Parents,20% - 25%,c00_preterm_birth,319,5.643,60,Total,20
Purmerend,Total,Total,Two Parents,25% - 30%,c00_preterm_birth,319,7.21,64,Total,20
Purmerend,Total,Total,Two Parents,30% - 35%,c00_preterm_birth,319,7.21,68,Total,20
Purmerend,Total,Total,Two Parents,35% - 40%,c00_preterm_birth,319,6.583,72,Total,20
Purmerend,Total,Total,Two Parents,40% - 45%,c00_preterm_birth,319,5.956,76,Total,20
Purmerend,Total,Total,Two Parents,45% - 50%,c00_preterm_birth,319,9.404,79,Total,20
Purmerend,Total,Total,Two Parents,50% - 55%,c00_preterm_birth,319,6.897,83,Total,20
Purmerend,Total,Total,Two Parents,55% - 60%,c00_preterm_birth,319,7.837,88,Total,20
Purmerend,Total,Total,Two Parents,60% - 65%,c00_preterm_birth,319,7.21,93,Total,20
Purmerend,Total,Total,Two Parents,65% - 70%,c00_preterm_birth,319,5.329,98,Total,20
Purmerend,Total,Total,Two Parents,70% - 75%,c00_preterm_birth,319,6.27,103,Total,20
Purmerend,Total,Total,Two Parents,75% - 80%,c00_preterm_birth,319,7.837,110,Total,20
Purmerend,Total,Total,Two Parents,80% - 85%,c00_preterm_birth,319,6.583,118,Total,20
Purmerend,Total,Total,Two Parents,85% - 90%,c00_preterm_birth,319,10.658,129,Total,20
Purmerend,Total,Total,Two Parents,90% - 95%,c00_preterm_birth,319,7.21,146,Total,20
Purmerend,Total,Total,Two Parents,95% - 100%,c00_preterm_birth,319,6.27,208,Total,20
Zaanstad,Total,Total,Total,0% - 5%,c00_preterm_birth,707,7.355,19,Total,20
Zaanstad,Total,Total,Total,5% - 10%,c00_preterm_birth,707,6.931,29,Total,20
Zaanstad,Total,Total,Total,10% - 15%,c00_preterm_birth,707,10.042,35,Total,20
Zaanstad,Total,Total,Total,15% - 20%,c00_preterm_birth,707,5.799,41,Total,20
Zaanstad,Total,Total,Total,20% - 25%,c00_preterm_birth,707,8.204,47,Total,20
Zaanstad,Total,Total,Total,25% - 30%,c00_preterm_birth,707,7.638,53,Total,20
Zaanstad,Total,Total,Total,30% - 35%,c00_preterm_birth,707,7.072,58,Total,20
Zaanstad,Total,Total,Total,35% - 40%,c00_preterm_birth,707,8.204,63,Total,20
Zaanstad,Total,Total,Total,40% - 45%,c00_preterm_birth,706,8.499,67,Total,20
Zaanstad,Total,Total,Total,45% - 50%,c00_preterm_birth,706,7.79,72,Total,20
Zaanstad,Total,Total,Total,50% - 55%,c00_preterm_birth,706,6.374,76,Total,20
Zaanstad,Total,Total,Total,55% - 60%,c00_preterm_birth,706,9.632,81,Total,20
Zaanstad,Total,Total,Total,60% - 65%,c00_preterm_birth,706,6.516,85,Total,20
Zaanstad,Total,Total,Total,65% - 70%,c00_preterm_birth,706,5.666,91,Total,20
