geografie,geslacht,migratieachtergrond,huishouden,bins,uitkomst,N,mean,parents_income,opleiding_ouders,type
Amsterdam,Women,Morocco,Total,40% - 60%,c00_infant_mortality,1248,0.962,53,Total,5
Amsterdam,Women,Morocco,Total,60% - 80%,c00_infant_mortality,1248,0.801,71,Total,5
Amsterdam,Women,Morocco,Total,80% - 100%,c00_infant_mortality,1248,1.042,110,Total,5
Amsterdam,Women,With Migration Background,Total,0% - 20%,c00_infant_mortality,5764,1.319,24,Total,5
Amsterdam,Women,With Migration Background,Total,20% - 40%,c00_infant_mortality,5764,0.815,40,Total,5
Amsterdam,Women,With Migration Background,Total,40% - 60%,c00_infant_mortality,5761,1.076,60,Total,5
Amsterdam,Women,With Migration Background,Total,60% - 80%,c00_infant_mortality,5760,0.59,87,Total,5
Amsterdam,Women,With Migration Background,Total,80% - 100%,c00_infant_mortality,5760,0.451,173,Total,5
Amsterdam,Women,With Migration Background,Two Parents,0% - 20%,c00_infant_mortality,4504,1.11,28,Total,5
Amsterdam,Women,With Migration Background,Two Parents,20% - 40%,c00_infant_mortality,4504,0.866,47,Total,5
Amsterdam,Women,With Migration Background,Two Parents,40% - 60%,c00_infant_mortality,4504,0.888,69,Total,5
Amsterdam,Women,With Migration Background,Two Parents,60% - 80%,c00_infant_mortality,4504,0.666,97,Total,5
Amsterdam,Women,With Migration Background,Two Parents,80% - 100%,c00_infant_mortality,4504,0.311,187,Total,5
Haarlem,Total,Total,Total,0% - 20%,c00_infant_mortality,3276,0.733,34,Total,5
Haarlem,Total,Total,Total,20% - 40%,c00_infant_mortality,3276,0.763,63,Total,5
Haarlem,Total,Total,Total,40% - 60%,c00_infant_mortality,3276,0.672,87,Total,5
Haarlem,Total,Total,Total,60% - 80%,c00_infant_mortality,3276,0.488,116,Total,5
Haarlem,Total,Total,Total,80% - 100%,c00_infant_mortality,3272,0.55,186,Total,5
Haarlem,Total,Total,Two Parents,0% - 20%,c00_infant_mortality,3004,0.533,38,Total,5
Haarlem,Total,Total,Two Parents,20% - 40%,c00_infant_mortality,3004,0.732,67,Total,5
Haarlem,Total,Total,Two Parents,40% - 60%,c00_infant_mortality,3004,0.699,91,Total,5
Haarlem,Total,Total,Two Parents,60% - 80%,c00_infant_mortality,3002,0.5,120,Total,5
Haarlem,Total,Total,Two Parents,80% - 100%,c00_infant_mortality,3000,0.567,190,Total,5
Zaanstad,Total,Total,Total,0% - 20%,c00_infant_mortality,2844,0.844,31,Total,5
Zaanstad,Total,Total,Total,20% - 40%,c00_infant_mortality,2844,0.774,55,Total,5
Zaanstad,Total,Total,Total,40% - 60%,c00_infant_mortality,2841,0.915,74,Total,5
Zaanstad,Total,Total,Total,60% - 80%,c00_infant_mortality,2840,0.775,94,Total,5
Zaanstad,Total,Total,Total,80% - 100%,c00_infant_mortality,2840,0.563,140,Total,5
Zaanstad,Total,Total,Two Parents,0% - 20%,c00_infant_mortality,2524,0.792,36,Total,5
Zaanstad,Total,Total,Two Parents,20% - 40%,c00_infant_mortality,2524,0.753,61,Total,5
Zaanstad,Total,Total,Two Parents,40% - 60%,c00_infant_mortality,2524,0.99,78,Total,5
Zaanstad,Total,Total,Two Parents,60% - 80%,c00_infant_mortality,2522,0.515,97,Total,5
Zaanstad,Total,Total,Two Parents,80% - 100%,c00_infant_mortality,2520,0.635,144,Total,5
Dordrecht,Total,Total,Total,0% - 20%,c00_infant_mortality,2252,1.066,26,Total,5
Dordrecht,Total,Total,Total,20% - 40%,c00_infant_mortality,2252,0.666,50,Total,5
Dordrecht,Total,Total,Total,40% - 60%,c00_infant_mortality,2252,0.533,70,Total,5
Dordrecht,Total,Total,Total,60% - 80%,c00_infant_mortality,2249,0.489,89,Total,5
Dordrecht,Total,Total,Total,80% - 100%,c00_infant_mortality,2248,0.667,137,Total,5
's-Gravenhage,Total,Total,Total,0% - 20%,c00_infant_mortality,11033,0.825,24,Total,5
's-Gravenhage,Total,Total,Total,20% - 40%,c00_infant_mortality,11032,0.843,43,Total,5
's-Gravenhage,Total,Total,Total,40% - 60%,c00_infant_mortality,11032,0.625,65,Total,5
's-Gravenhage,Total,Total,Total,60% - 80%,c00_infant_mortality,11032,0.562,94,Total,5
's-Gravenhage,Total,Total,Total,80% - 100%,c00_infant_mortality,11032,0.344,171,Total,5
's-Gravenhage,Total,Total,Two Parents,0% - 20%,c00_infant_mortality,9312,0.784,28,Total,5
's-Gravenhage,Total,Total,Two Parents,20% - 40%,c00_infant_mortality,9312,0.827,50,Total,5
's-Gravenhage,Total,Total,Two Parents,40% - 60%,c00_infant_mortality,9312,0.494,73,Total,5
's-Gravenhage,Total,Total,Two Parents,60% - 80%,c00_infant_mortality,9309,0.537,102,Total,5
's-Gravenhage,Total,Total,Two Parents,80% - 100%,c00_infant_mortality,9308,0.365,180,Total,5
's-Gravenhage,Total,No Migration Background,Total,0% - 20%,c00_infant_mortality,3864,0.802,37,Total,5
's-Gravenhage,Total,No Migration Background,Total,20% - 40%,c00_infant_mortality,3864,0.414,67,Total,5
's-Gravenhage,Total,No Migration Background,Total,40% - 60%,c00_infant_mortality,3861,0.518,91,Total,5
's-Gravenhage,Total,No Migration Background,Total,60% - 80%,c00_infant_mortality,3860,0.518,122,Total,5
's-Gravenhage,Total,No Migration Background,Total,80% - 100%,c00_infant_mortality,3860,0.337,197,Total,5
's-Gravenhage,Total,No Migration Background,Two Parents,0% - 20%,c00_infant_mortality,3452,0.724,45,Total,5
's-Gravenhage,Total,No Migration Background,Two Parents,20% - 40%,c00_infant_mortality,3452,0.348,74,Total,5
's-Gravenhage,Total,No Migration Background,Two Parents,40% - 60%,c00_infant_mortality,3449,0.551,97,Total,5
's-Gravenhage,Total,No Migration Background,Two Parents,60% - 80%,c00_infant_mortality,3448,0.58,127,Total,5
's-Gravenhage,Total,No Migration Background,Two Parents,80% - 100%,c00_infant_mortality,3448,0.319,202,Total,5
's-Gravenhage,Total,With Migration Background,Total,0% - 20%,c00_infant_mortality,7172,0.809,22,Total,5
's-Gravenhage,Total,With Migration Background,Total,20% - 40%,c00_infant_mortality,7172,0.892,36,Total,5
's-Gravenhage,Total,With Migration Background,Total,40% - 60%,c00_infant_mortality,7172,0.809,52,Total,5
's-Gravenhage,Total,With Migration Background,Total,60% - 80%,c00_infant_mortality,7168,0.628,77,Total,5
's-Gravenhage,Total,With Migration Background,Total,80% - 100%,c00_infant_mortality,7168,0.391,149,Total,5
's-Gravenhage,Total,With Migration Background,Two Parents,0% - 20%,c00_infant_mortality,5864,0.75,25,Total,5
's-Gravenhage,Total,With Migration Background,Two Parents,20% - 40%,c00_infant_mortality,5860,0.819,41,Total,5
's-Gravenhage,Total,With Migration Background,Two Parents,40% - 60%,c00_infant_mortality,5860,0.836,59,Total,5
's-Gravenhage,Total,With Migration Background,Two Parents,60% - 80%,c00_infant_mortality,5860,0.597,84,Total,5
's-Gravenhage,Total,With Migration Background,Two Parents,80% - 100%,c00_infant_mortality,5860,0.29,158,Total,5
's-Gravenhage,Men,Total,Total,0% - 20%,c00_infant_mortality,5692,0.826,24,Total,5
's-Gravenhage,Men,Total,Total,20% - 40%,c00_infant_mortality,5690,0.931,43,Total,5
's-Gravenhage,Men,Total,Total,40% - 60%,c00_infant_mortality,5688,0.756,65,Total,5
's-Gravenhage,Men,Total,Total,60% - 80%,c00_infant_mortality,5688,0.65,94,Total,5
's-Gravenhage,Men,Total,Total,80% - 100%,c00_infant_mortality,5688,0.334,171,Total,5
's-Gravenhage,Men,Total,Two Parents,0% - 20%,c00_infant_mortality,4796,0.834,28,Total,5
's-Gravenhage,Men,Total,Two Parents,20% - 40%,c00_infant_mortality,4796,0.876,50,Total,5
's-Gravenhage,Men,Total,Two Parents,40% - 60%,c00_infant_mortality,4796,0.605,73,Total,5
's-Gravenhage,Men,Total,Two Parents,60% - 80%,c00_infant_mortality,4793,0.647,101,Total,5
's-Gravenhage,Men,Total,Two Parents,80% - 100%,c00_infant_mortality,4792,0.334,179,Total,5
's-Gravenhage,Men,With Migration Background,Total,0% - 20%,c00_infant_mortality,3700,0.703,22,Total,5
's-Gravenhage,Men,With Migration Background,Total,20% - 40%,c00_infant_mortality,3700,1.054,36,Total,5
's-Gravenhage,Men,With Migration Background,Total,40% - 60%,c00_infant_mortality,3700,0.811,52,Total,5
's-Gravenhage,Men,With Migration Background,Total,60% - 80%,c00_infant_mortality,3698,0.757,76,Total,5
's-Gravenhage,Men,With Migration Background,Total,80% - 100%,c00_infant_mortality,3696,0.46,148,Total,5
's-Gravenhage,Men,With Migration Background,Two Parents,0% - 20%,c00_infant_mortality,3020,0.762,25,Total,5
's-Gravenhage,Men,With Migration Background,Two Parents,20% - 40%,c00_infant_mortality,3018,0.861,41,Total,5
's-Gravenhage,Men,With Migration Background,Two Parents,40% - 60%,c00_infant_mortality,3016,0.962,58,Total,5
's-Gravenhage,Men,With Migration Background,Two Parents,60% - 80%,c00_infant_mortality,3016,0.63,83,Total,5
's-Gravenhage,Men,With Migration Background,Two Parents,80% - 100%,c00_infant_mortality,3016,0.431,158,Total,5
's-Gravenhage,Women,Total,Total,0% - 20%,c00_infant_mortality,5344,0.823,24,Total,5
's-Gravenhage,Women,Total,Total,20% - 40%,c00_infant_mortality,5344,0.749,43,Total,5
's-Gravenhage,Women,Total,Total,40% - 60%,c00_infant_mortality,5344,0.487,65,Total,5
's-Gravenhage,Women,Total,Total,60% - 80%,c00_infant_mortality,5343,0.468,94,Total,5
's-Gravenhage,Women,Total,Total,80% - 100%,c00_infant_mortality,5340,0.356,172,Total,5
's-Gravenhage,Women,Total,Two Parents,0% - 20%,c00_infant_mortality,4516,0.731,28,Total,5
's-Gravenhage,Women,Total,Two Parents,20% - 40%,c00_infant_mortality,4516,0.775,50,Total,5
's-Gravenhage,Women,Total,Two Parents,40% - 60%,c00_infant_mortality,4516,0.376,73,Total,5
's-Gravenhage,Women,Total,Two Parents,60% - 80%,c00_infant_mortality,4516,0.421,102,Total,5
's-Gravenhage,Women,Total,Two Parents,80% - 100%,c00_infant_mortality,4516,0.399,180,Total,5
's-Gravenhage,Women,With Migration Background,Total,0% - 20%,c00_infant_mortality,3472,0.922,22,Total,5
's-Gravenhage,Women,With Migration Background,Total,20% - 40%,c00_infant_mortality,3472,0.72,36,Total,5
's-Gravenhage,Women,With Migration Background,Total,40% - 60%,c00_infant_mortality,3472,0.806,52,Total,5
's-Gravenhage,Women,With Migration Background,Total,60% - 80%,c00_infant_mortality,3472,0.49,77,Total,5
's-Gravenhage,Women,With Migration Background,Total,80% - 100%,c00_infant_mortality,3470,0.317,150,Total,5
Rotterdam,Total,Total,Total,0% - 20%,c00_infant_mortality,13116,0.9,23,Total,5
Rotterdam,Total,Total,Total,20% - 40%,c00_infant_mortality,13113,0.686,40,Total,5
Rotterdam,Total,Total,Total,40% - 60%,c00_infant_mortality,13112,0.671,62,Total,5
Rotterdam,Total,Total,Total,60% - 80%,c00_infant_mortality,13112,0.717,88,Total,5
Rotterdam,Total,Total,Total,80% - 100%,c00_infant_mortality,13112,0.511,154,Total,5
Rotterdam,Total,Total,Single Parent,0% - 20%,c00_infant_mortality,2752,0.509,17,Total,5
Rotterdam,Total,Total,Single Parent,20% - 40%,c00_infant_mortality,2752,0.908,26,Total,5
Rotterdam,Total,Total,Single Parent,40% - 60%,c00_infant_mortality,2752,0.799,31,Total,5
Rotterdam,Total,Total,Single Parent,60% - 80%,c00_infant_mortality,2752,0.509,43,Total,5
Rotterdam,Total,Total,Single Parent,80% - 100%,c00_infant_mortality,2748,0.437,80,Total,5
Rotterdam,Total,Total,Two Parents,0% - 20%,c00_infant_mortality,10293,0.797,28,Total,5
Rotterdam,Total,Total,Two Parents,20% - 40%,c00_infant_mortality,10292,0.622,51,Total,5
Rotterdam,Total,Total,Two Parents,40% - 60%,c00_infant_mortality,10292,0.68,72,Total,5
Rotterdam,Total,Total,Two Parents,60% - 80%,c00_infant_mortality,10292,0.709,97,Total,5
Rotterdam,Total,Total,Two Parents,80% - 100%,c00_infant_mortality,10292,0.369,164,Total,5
Rotterdam,Total,No Migration Background,Total,0% - 20%,c00_infant_mortality,4524,0.508,35,Total,5
Rotterdam,Total,No Migration Background,Total,20% - 40%,c00_infant_mortality,4523,0.641,65,Total,5
Rotterdam,Total,No Migration Background,Total,40% - 60%,c00_infant_mortality,4520,0.597,87,Total,5
Rotterdam,Total,No Migration Background,Total,60% - 80%,c00_infant_mortality,4520,0.553,114,Total,5
Rotterdam,Total,No Migration Background,Total,80% - 100%,c00_infant_mortality,4520,0.265,186,Total,5
Rotterdam,Total,No Migration Background,Two Parents,0% - 20%,c00_infant_mortality,3989,0.526,44,Total,5
Rotterdam,Total,No Migration Background,Two Parents,20% - 40%,c00_infant_mortality,3988,0.702,72,Total,5
Rotterdam,Total,No Migration Background,Two Parents,40% - 60%,c00_infant_mortality,3988,0.476,93,Total,5
Rotterdam,Total,No Migration Background,Two Parents,60% - 80%,c00_infant_mortality,3988,0.552,120,Total,5
Rotterdam,Total,No Migration Background,Two Parents,80% - 100%,c00_infant_mortality,3988,0.251,192,Total,5
Rotterdam,Total,With Migration Background,Total,0% - 20%,c00_infant_mortality,8592,0.978,21,Total,5
Rotterdam,Total,With Migration Background,Total,20% - 40%,c00_infant_mortality,8592,0.873,33,Total,5
Rotterdam,Total,With Migration Background,Total,40% - 60%,c00_infant_mortality,8592,0.745,49,Total,5
Rotterdam,Total,With Migration Background,Total,60% - 80%,c00_infant_mortality,8592,0.663,71,Total,5
Rotterdam,Total,With Migration Background,Total,80% - 100%,c00_infant_mortality,8590,0.71,127,Total,5
Rotterdam,Total,With Migration Background,Single Parent,0% - 20%,c00_infant_mortality,2236,0.581,16,Total,5
Rotterdam,Total,With Migration Background,Single Parent,20% - 40%,c00_infant_mortality,2236,0.984,25,Total,5
Rotterdam,Total,With Migration Background,Single Parent,40% - 60%,c00_infant_mortality,2236,0.85,30,Total,5
Rotterdam,Total,With Migration Background,Single Parent,60% - 80%,c00_infant_mortality,2236,0.671,40,Total,5
Rotterdam,Total,With Migration Background,Single Parent,80% - 100%,c00_infant_mortality,2233,0.492,72,Total,5
Rotterdam,Total,With Migration Background,Two Parents,0% - 20%,c00_infant_mortality,6304,0.872,25,Total,5
Rotterdam,Total,With Migration Background,Two Parents,20% - 40%,c00_infant_mortality,6304,0.555,41,Total,5
Rotterdam,Total,With Migration Background,Two Parents,40% - 60%,c00_infant_mortality,6304,0.73,59,Total,5
Rotterdam,Total,With Migration Background,Two Parents,60% - 80%,c00_infant_mortality,6304,0.809,81,Total,5
Rotterdam,Total,With Migration Background,Two Parents,80% - 100%,c00_infant_mortality,6304,0.635,138,Total,5
Rotterdam,Men,Total,Total,0% - 20%,c00_infant_mortality,6752,0.933,23,Total,5
Rotterdam,Men,Total,Total,20% - 40%,c00_infant_mortality,6750,0.711,40,Total,5
Rotterdam,Men,Total,Total,40% - 60%,c00_infant_mortality,6748,0.741,61,Total,5
Rotterdam,Men,Total,Total,60% - 80%,c00_infant_mortality,6748,0.682,88,Total,5
Rotterdam,Men,Total,Total,80% - 100%,c00_infant_mortality,6748,0.489,152,Total,5
Rotterdam,Men,Total,Two Parents,0% - 20%,c00_infant_mortality,5304,0.811,28,Total,5
Rotterdam,Men,Total,Two Parents,20% - 40%,c00_infant_mortality,5304,0.528,51,Total,5
Rotterdam,Men,Total,Two Parents,40% - 60%,c00_infant_mortality,5302,0.622,72,Total,5
Rotterdam,Men,Total,Two Parents,60% - 80%,c00_infant_mortality,5300,0.642,97,Total,5
Rotterdam,Men,Total,Two Parents,80% - 100%,c00_infant_mortality,5300,0.396,162,Total,5
Rotterdam,Men,No Migration Background,Total,0% - 20%,c00_infant_mortality,2320,0.647,35,Total,5
Rotterdam,Men,No Migration Background,Total,20% - 40%,c00_infant_mortality,2320,0.69,65,Total,5
Rotterdam,Men,No Migration Background,Total,40% - 60%,c00_infant_mortality,2318,0.604,87,Total,5
Rotterdam,Men,No Migration Background,Total,60% - 80%,c00_infant_mortality,2316,0.432,114,Total,5
Rotterdam,Men,No Migration Background,Total,80% - 100%,c00_infant_mortality,2316,0.432,183,Total,5
Rotterdam,Men,With Migration Background,Total,0% - 20%,c00_infant_mortality,4432,1.015,21,Total,5
Rotterdam,Men,With Migration Background,Total,20% - 40%,c00_infant_mortality,4432,0.925,33,Total,5
Rotterdam,Men,With Migration Background,Total,40% - 60%,c00_infant_mortality,4432,0.609,49,Total,5
Rotterdam,Men,With Migration Background,Total,60% - 80%,c00_infant_mortality,4432,0.745,71,Total,5
Rotterdam,Men,With Migration Background,Total,80% - 100%,c00_infant_mortality,4428,0.655,127,Total,5
Rotterdam,Men,With Migration Background,Two Parents,0% - 20%,c00_infant_mortality,3264,0.797,25,Total,5
Rotterdam,Men,With Migration Background,Two Parents,20% - 40%,c00_infant_mortality,3264,0.582,41,Total,5
Rotterdam,Men,With Migration Background,Two Parents,40% - 60%,c00_infant_mortality,3264,0.551,59,Total,5
Rotterdam,Men,With Migration Background,Two Parents,60% - 80%,c00_infant_mortality,3264,0.827,81,Total,5
Rotterdam,Men,With Migration Background,Two Parents,80% - 100%,c00_infant_mortality,3263,0.49,138,Total,5
Rotterdam,Women,Total,Total,0% - 20%,c00_infant_mortality,6364,0.849,23,Total,5
Rotterdam,Women,Total,Total,20% - 40%,c00_infant_mortality,6364,0.66,40,Total,5
Rotterdam,Women,Total,Total,40% - 60%,c00_infant_mortality,6364,0.629,62,Total,5
Rotterdam,Women,Total,Total,60% - 80%,c00_infant_mortality,6364,0.739,88,Total,5
Rotterdam,Women,Total,Total,80% - 100%,c00_infant_mortality,6363,0.534,155,Total,5
Rotterdam,Women,Total,Two Parents,0% - 20%,c00_infant_mortality,4992,0.781,29,Total,5
Rotterdam,Women,Total,Two Parents,20% - 40%,c00_infant_mortality,4992,0.721,51,Total,5
Rotterdam,Women,Total,Two Parents,40% - 60%,c00_infant_mortality,4991,0.741,72,Total,5
Rotterdam,Women,Total,Two Parents,60% - 80%,c00_infant_mortality,4988,0.782,98,Total,5
Rotterdam,Women,Total,Two Parents,80% - 100%,c00_infant_mortality,4988,0.341,166,Total,5
Rotterdam,Women,With Migration Background,Total,0% - 20%,c00_infant_mortality,4162,0.937,21,Total,5
Rotterdam,Women,With Migration Background,Total,20% - 40%,c00_infant_mortality,4160,0.817,34,Total,5
Rotterdam,Women,With Migration Background,Total,40% - 60%,c00_infant_mortality,4160,0.889,49,Total,5
Rotterdam,Women,With Migration Background,Total,60% - 80%,c00_infant_mortality,4160,0.577,71,Total,5
Rotterdam,Women,With Migration Background,Total,80% - 100%,c00_infant_mortality,4160,0.769,127,Total,5
Rotterdam,Women,With Migration Background,Two Parents,0% - 20%,c00_infant_mortality,3041,0.921,25,Total,5
Rotterdam,Women,With Migration Background,Two Parents,20% - 40%,c00_infant_mortality,3040,0.559,41,Total,5
Rotterdam,Women,With Migration Background,Two Parents,40% - 60%,c00_infant_mortality,3040,0.921,59,Total,5
Rotterdam,Women,With Migration Background,Two Parents,60% - 80%,c00_infant_mortality,3040,0.789,81,Total,5
Rotterdam,Women,With Migration Background,Two Parents,80% - 100%,c00_infant_mortality,3040,0.789,138,Total,5
Zoetermeer,Total,Total,Total,0% - 20%,c00_infant_mortality,2320,1.121,32,Total,5
Zoetermeer,Total,Total,Total,20% - 40%,c00_infant_mortality,2320,0.69,58,Total,5
Zoetermeer,Total,Total,Total,40% - 60%,c00_infant_mortality,2320,0.517,78,Total,5
Zoetermeer,Total,Total,Total,60% - 80%,c00_infant_mortality,2320,0.474,98,Total,5
Zoetermeer,Total,Total,Total,80% - 100%,c00_infant_mortality,2320,1.164,143,Total,5
Breda,Total,Total,Total,0% - 20%,c00_infant_mortality,3340,0.898,33,Total,5
Breda,Total,Total,Total,20% - 40%,c00_infant_mortality,3340,0.629,62,Total,5
Breda,Total,Total,Total,40% - 60%,c00_infant_mortality,3338,0.509,85,Total,5
Breda,Total,Total,Total,60% - 80%,c00_infant_mortality,3336,0.39,111,Total,5
Breda,Total,Total,Total,80% - 100%,c00_infant_mortality,3336,0.42,174,Total,5
Breda,Total,Total,Two Parents,0% - 20%,c00_infant_mortality,3056,0.753,39,Total,5
Breda,Total,Total,Two Parents,20% - 40%,c00_infant_mortality,3056,0.556,68,Total,5
Breda,Total,Total,Two Parents,40% - 60%,c00_infant_mortality,3053,0.459,89,Total,5
Breda,Total,Total,Two Parents,60% - 80%,c00_infant_mortality,3052,0.426,114,Total,5
Breda,Total,Total,Two Parents,80% - 100%,c00_infant_mortality,3052,0.426,178,Total,5
Eindhoven,Total,Total,Total,0% - 20%,c00_infant_mortality,4132,0.847,30,Total,5
Eindhoven,Total,Total,Total,20% - 40%,c00_infant_mortality,4129,0.702,56,Total,5
Eindhoven,Total,Total,Total,40% - 60%,c00_infant_mortality,4128,0.315,77,Total,5
Eindhoven,Total,Total,Total,60% - 80%,c00_infant_mortality,4128,0.436,101,Total,5
Eindhoven,Total,Total,Total,80% - 100%,c00_infant_mortality,4128,0.484,159,Total,5
Eindhoven,Total,Total,Two Parents,0% - 20%,c00_infant_mortality,3716,0.538,36,Total,5
Eindhoven,Total,Total,Two Parents,20% - 40%,c00_infant_mortality,3716,0.673,62,Total,5
Eindhoven,Total,Total,Two Parents,40% - 60%,c00_infant_mortality,3716,0.35,81,Total,5
Eindhoven,Total,Total,Two Parents,60% - 80%,c00_infant_mortality,3715,0.485,105,Total,5
Eindhoven,Total,Total,Two Parents,80% - 100%,c00_infant_mortality,3712,0.458,163,Total,5
Tilburg,Total,Total,Total,0% - 20%,c00_infant_mortality,3872,0.826,29,Total,5
Tilburg,Total,Total,Total,20% - 40%,c00_infant_mortality,3872,0.62,54,Total,5
Tilburg,Total,Total,Total,40% - 60%,c00_infant_mortality,3870,0.517,73,Total,5
Tilburg,Total,Total,Total,60% - 80%,c00_infant_mortality,3868,0.414,93,Total,5
Tilburg,Total,Total,Total,80% - 100%,c00_infant_mortality,3868,0.75,140,Total,5
Tilburg,Total,Total,Two Parents,0% - 20%,c00_infant_mortality,3439,0.669,35,Total,5
Tilburg,Total,Total,Two Parents,20% - 40%,c00_infant_mortality,3436,0.466,60,Total,5
Tilburg,Total,Total,Two Parents,40% - 60%,c00_infant_mortality,3436,0.553,78,Total,5
Tilburg,Total,Total,Two Parents,60% - 80%,c00_infant_mortality,3436,0.437,97,Total,5
Tilburg,Total,Total,Two Parents,80% - 100%,c00_infant_mortality,3436,0.728,143,Total,5
Tilburg,Total,No Migration Background,Total,0% - 20%,c00_infant_mortality,2384,0.713,39,Total,5
Tilburg,Total,No Migration Background,Total,20% - 40%,c00_infant_mortality,2384,0.629,66,Total,5
Tilburg,Total,No Migration Background,Total,40% - 60%,c00_infant_mortality,2384,0.545,83,Total,5
Tilburg,Total,No Migration Background,Total,60% - 80%,c00_infant_mortality,2380,0.546,101,Total,5
Tilburg,Total,No Migration Background,Total,80% - 100%,c00_infant_mortality,2380,0.63,148,Total,5
Tilburg,Total,No Migration Background,Two Parents,0% - 20%,c00_infant_mortality,2220,0.766,45,Total,5
Tilburg,Total,No Migration Background,Two Parents,20% - 40%,c00_infant_mortality,2220,0.45,69,Total,5
Tilburg,Total,No Migration Background,Two Parents,40% - 60%,c00_infant_mortality,2220,0.541,85,Total,5
Tilburg,Total,No Migration Background,Two Parents,60% - 80%,c00_infant_mortality,2220,0.586,103,Total,5
Tilburg,Total,No Migration Background,Two Parents,80% - 100%,c00_infant_mortality,2217,0.541,150,Total,5
The Netherlands,Total,Total,Total,0% - 20%,c00_infant_mortality,299244,0.859,32,Total,5
The Netherlands,Total,Total,Total,20% - 40%,c00_infant_mortality,299244,0.661,58,Total,5
The Netherlands,Total,Total,Total,40% - 60%,c00_infant_mortality,299244,0.598,77,Total,5
The Netherlands,Total,Total,Total,60% - 80%,c00_infant_mortality,299244,0.541,98,Total,5
The Netherlands,Total,Total,Total,80% - 100%,c00_infant_mortality,299241,0.5,158,Total,5
The Netherlands,Total,Total,Single Parent,0% - 20%,c00_infant_mortality,24884,0.699,18,Total,5
The Netherlands,Total,Total,Single Parent,20% - 40%,c00_infant_mortality,24884,0.872,27,Total,5
The Netherlands,Total,Total,Single Parent,40% - 60%,c00_infant_mortality,24884,0.816,34,Total,5
The Netherlands,Total,Total,Single Parent,60% - 80%,c00_infant_mortality,24880,0.607,49,Total,5
The Netherlands,Total,Total,Single Parent,80% - 100%,c00_infant_mortality,24880,0.523,94,Total,5
The Netherlands,Total,Total,Two Parents,0% - 20%,c00_infant_mortality,273496,0.764,38,Total,5
The Netherlands,Total,Total,Two Parents,20% - 40%,c00_infant_mortality,273496,0.634,63,Total,5
The Netherlands,Total,Total,Two Parents,40% - 60%,c00_infant_mortality,273492,0.567,80,Total,5
The Netherlands,Total,Total,Two Parents,60% - 80%,c00_infant_mortality,273492,0.547,101,Total,5
The Netherlands,Total,Total,Two Parents,80% - 100%,c00_infant_mortality,273492,0.488,161,Total,5
The Netherlands,Total,Turkey,Total,0% - 20%,c00_infant_mortality,10644,0.855,26,Total,5
The Netherlands,Total,Turkey,Total,20% - 40%,c00_infant_mortality,10644,0.827,40,Total,5
The Netherlands,Total,Turkey,Total,40% - 60%,c00_infant_mortality,10641,0.724,55,Total,5
The Netherlands,Total,Turkey,Total,60% - 80%,c00_infant_mortality,10640,0.799,71,Total,5
The Netherlands,Total,Turkey,Total,80% - 100%,c00_infant_mortality,10640,0.742,111,Total,5
The Netherlands,Total,Turkey,Two Parents,0% - 20%,c00_infant_mortality,9708,0.834,27,Total,5
The Netherlands,Total,Turkey,Two Parents,20% - 40%,c00_infant_mortality,9705,0.855,43,Total,5
The Netherlands,Total,Turkey,Two Parents,40% - 60%,c00_infant_mortality,9704,0.66,57,Total,5
The Netherlands,Total,Turkey,Two Parents,60% - 80%,c00_infant_mortality,9704,0.835,73,Total,5
The Netherlands,Total,Turkey,Two Parents,80% - 100%,c00_infant_mortality,9704,0.732,114,Total,5
The Netherlands,Total,Morocco,Total,0% - 20%,c00_infant_mortality,13518,0.925,26,Total,5
The Netherlands,Total,Morocco,Total,20% - 40%,c00_infant_mortality,13516,0.836,38,Total,5
The Netherlands,Total,Morocco,Total,40% - 60%,c00_infant_mortality,13516,0.91,52,Total,5
The Netherlands,Total,Morocco,Total,60% - 80%,c00_infant_mortality,13516,0.814,69,Total,5
The Netherlands,Total,Morocco,Total,80% - 100%,c00_infant_mortality,13516,0.784,108,Total,5
The Netherlands,Total,Morocco,Two Parents,0% - 20%,c00_infant_mortality,11956,0.962,27,Total,5
The Netherlands,Total,Morocco,Two Parents,20% - 40%,c00_infant_mortality,11955,0.761,40,Total,5
The Netherlands,Total,Morocco,Two Parents,40% - 60%,c00_infant_mortality,11952,0.845,55,Total,5
The Netherlands,Total,Morocco,Two Parents,60% - 80%,c00_infant_mortality,11952,0.853,72,Total,5
The Netherlands,Total,Morocco,Two Parents,80% - 100%,c00_infant_mortality,11952,0.778,111,Total,5
The Netherlands,Total,Suriname,Total,0% - 20%,c00_infant_mortality,8772,1.208,23,Total,5
The Netherlands,Total,Suriname,Total,20% - 40%,c00_infant_mortality,8772,0.992,40,Total,5
The Netherlands,Total,Suriname,Total,40% - 60%,c00_infant_mortality,8772,0.752,59,Total,5
The Netherlands,Total,Suriname,Total,60% - 80%,c00_infant_mortality,8772,0.684,81,Total,5
The Netherlands,Total,Suriname,Total,80% - 100%,c00_infant_mortality,8769,0.604,133,Total,5
The Netherlands,Total,Suriname,Single Parent,0% - 20%,c00_infant_mortality,2978,0.84,19,Total,5
The Netherlands,Total,Suriname,Single Parent,20% - 40%,c00_infant_mortality,2976,0.941,28,Total,5
The Netherlands,Total,Suriname,Single Parent,40% - 60%,c00_infant_mortality,2976,0.874,35,Total,5
