geografie,geslacht,migratieachtergrond,huishouden,bins,uitkomst,N,mean,parents_income,opleiding_ouders,type
West Betuwe,Total,Total,Total,Total,c00_infant_mortality,4286,0.373,92,Total,1
West Betuwe,Total,Total,Two Parents,Total,c00_infant_mortality,4175,0.383,93,Total,1
West Betuwe,Total,No Migration Background,Total,Total,c00_infant_mortality,3777,0.397,93,Total,1
West Betuwe,Total,No Migration Background,Two Parents,Total,c00_infant_mortality,3706,0.405,93,Total,1
Vijfheerenlanden,Total,Total,Total,Total,c00_infant_mortality,4913,0.611,85,Total,1
Vijfheerenlanden,Total,Total,Two Parents,Total,c00_infant_mortality,4672,0.621,87,Total,1
Vijfheerenlanden,Total,No Migration Background,Total,Total,c00_infant_mortality,3827,0.549,89,Total,1
Vijfheerenlanden,Total,No Migration Background,Two Parents,Total,c00_infant_mortality,3697,0.568,91,Total,1
Vijfheerenlanden,Men,Total,Total,Total,c00_infant_mortality,2539,0.67,85,Total,1
Vijfheerenlanden,Men,Total,Two Parents,Total,c00_infant_mortality,2404,0.707,87,Total,1
Vijfheerenlanden,Men,No Migration Background,Total,Total,c00_infant_mortality,1982,0.656,89,Total,1
Vijfheerenlanden,Men,No Migration Background,Two Parents,Total,c00_infant_mortality,1910,0.681,91,Total,1
Vijfheerenlanden,Women,Total,Total,Total,c00_infant_mortality,2374,0.548,86,Total,1
Vijfheerenlanden,Women,Total,Two Parents,Total,c00_infant_mortality,2268,0.529,87,Total,1
Hoeksche Waard,Total,Total,Total,Total,c00_infant_mortality,6835,0.424,95,Total,1
Hoeksche Waard,Total,Total,Two Parents,Total,c00_infant_mortality,6615,0.438,96,Total,1
Hoeksche Waard,Total,No Migration Background,Total,Total,c00_infant_mortality,5948,0.353,96,Total,1
Hoeksche Waard,Total,No Migration Background,Two Parents,Total,c00_infant_mortality,5823,0.361,96,Total,1
Hoeksche Waard,Men,Total,Total,Total,c00_infant_mortality,3519,0.455,94,Total,1
Hoeksche Waard,Men,Total,Two Parents,Total,c00_infant_mortality,3407,0.47,95,Total,1
Hoeksche Waard,Women,Total,Total,Total,c00_infant_mortality,3316,0.392,95,Total,1
Hoeksche Waard,Women,Total,Two Parents,Total,c00_infant_mortality,3208,0.405,97,Total,1
Hoeksche Waard,Women,No Migration Background,Total,Total,c00_infant_mortality,2895,0.415,96,Total,1
Hoeksche Waard,Women,No Migration Background,Two Parents,Total,c00_infant_mortality,2837,0.423,97,Total,1
Het Hogeland,Total,Total,Total,Total,c00_infant_mortality,3896,0.667,72,Total,1
Het Hogeland,Total,Total,Two Parents,Total,c00_infant_mortality,3715,0.7,74,Total,1
Het Hogeland,Total,No Migration Background,Total,Total,c00_infant_mortality,3484,0.746,73,Total,1
Het Hogeland,Total,No Migration Background,Two Parents,Total,c00_infant_mortality,3356,0.775,74,Total,1
Het Hogeland,Men,Total,Total,Total,c00_infant_mortality,1982,0.555,72,Total,1
Het Hogeland,Men,Total,Two Parents,Total,c00_infant_mortality,1889,0.582,74,Total,1
Het Hogeland,Men,No Migration Background,Total,Total,c00_infant_mortality,1772,0.621,73,Total,1
Het Hogeland,Men,No Migration Background,Two Parents,Total,c00_infant_mortality,1714,0.642,74,Total,1
Het Hogeland,Women,Total,Total,Total,c00_infant_mortality,1914,0.784,72,Total,1
Het Hogeland,Women,Total,Two Parents,Total,c00_infant_mortality,1826,0.821,74,Total,1
Het Hogeland,Women,No Migration Background,Total,Total,c00_infant_mortality,1712,0.876,73,Total,1
Het Hogeland,Women,No Migration Background,Two Parents,Total,c00_infant_mortality,1642,0.914,74,Total,1
Westerkwartier,Total,Total,Total,Total,c00_infant_mortality,5175,0.734,77,Total,1
Westerkwartier,Total,Total,Two Parents,Total,c00_infant_mortality,4988,0.682,78,Total,1
Westerkwartier,Total,No Migration Background,Total,Total,c00_infant_mortality,4674,0.813,78,Total,1
Westerkwartier,Total,No Migration Background,Two Parents,Total,c00_infant_mortality,4541,0.749,79,Total,1
Westerkwartier,Men,Total,Total,Total,c00_infant_mortality,2610,0.805,77,Total,1
Westerkwartier,Men,Total,Two Parents,Total,c00_infant_mortality,2521,0.714,78,Total,1
Westerkwartier,Men,No Migration Background,Total,Total,c00_infant_mortality,2360,0.89,78,Total,1
Westerkwartier,Men,No Migration Background,Two Parents,Total,c00_infant_mortality,2298,0.783,78,Total,1
Westerkwartier,Women,Total,Total,Total,c00_infant_mortality,2565,0.663,78,Total,1
Westerkwartier,Women,Total,Two Parents,Total,c00_infant_mortality,2467,0.649,79,Total,1
Westerkwartier,Women,No Migration Background,Total,Total,c00_infant_mortality,2314,0.735,79,Total,1
Westerkwartier,Women,No Migration Background,Two Parents,Total,c00_infant_mortality,2243,0.713,80,Total,1
Noardeast-Fryslân,Total,Total,Total,Total,c00_infant_mortality,4379,0.754,70,Total,1
Noardeast-Fryslân,Total,Total,Two Parents,Total,c00_infant_mortality,4212,0.689,71,Total,1
Noardeast-Fryslân,Total,No Migration Background,Total,Total,c00_infant_mortality,4005,0.749,70,Total,1
Noardeast-Fryslân,Total,No Migration Background,Two Parents,Total,c00_infant_mortality,3886,0.721,71,Total,1
Noardeast-Fryslân,Men,Total,Total,Total,c00_infant_mortality,2179,0.918,69,Total,1
Noardeast-Fryslân,Men,Total,Two Parents,Total,c00_infant_mortality,2091,0.861,70,Total,1
Noardeast-Fryslân,Men,No Migration Background,Total,Total,c00_infant_mortality,1981,0.858,70,Total,1
Noardeast-Fryslân,Men,No Migration Background,Two Parents,Total,c00_infant_mortality,1918,0.886,71,Total,1
Noardeast-Fryslân,Women,Total,Total,Total,c00_infant_mortality,2200,0.591,70,Total,1
Noardeast-Fryslân,Women,Total,Two Parents,Total,c00_infant_mortality,2121,0.519,71,Total,1
Noardeast-Fryslân,Women,No Migration Background,Total,Total,c00_infant_mortality,2024,0.642,71,Total,1
Noardeast-Fryslân,Women,No Migration Background,Two Parents,Total,c00_infant_mortality,1968,0.559,71,Total,1
Molenlanden,Total,Total,Total,Total,c00_infant_mortality,4022,0.696,89,Total,1
Molenlanden,Total,Total,Two Parents,Total,c00_infant_mortality,3925,0.713,90,Total,1
Molenlanden,Total,No Migration Background,Total,Total,c00_infant_mortality,3675,0.762,91,Total,1
Molenlanden,Total,No Migration Background,Two Parents,Total,c00_infant_mortality,3609,0.776,91,Total,1
Molenlanden,Men,Total,Total,Total,c00_infant_mortality,2118,0.708,89,Total,1
Molenlanden,Men,Total,Two Parents,Total,c00_infant_mortality,2061,0.728,89,Total,1
Molenlanden,Men,No Migration Background,Total,Total,c00_infant_mortality,1923,0.78,90,Total,1
Molenlanden,Men,No Migration Background,Two Parents,Total,c00_infant_mortality,1882,0.797,91,Total,1
Molenlanden,Women,Total,Total,Total,c00_infant_mortality,1904,0.683,90,Total,1
Molenlanden,Women,Total,Two Parents,Total,c00_infant_mortality,1864,0.697,91,Total,1
Molenlanden,Women,No Migration Background,Total,Total,c00_infant_mortality,1752,0.742,92,Total,1
Molenlanden,Women,No Migration Background,Two Parents,Total,c00_infant_mortality,1727,0.753,92,Total,1
Eemsdelta,Total,Total,Total,Total,c00_infant_mortality,3634,0.881,66,Total,1
Eemsdelta,Total,Total,Two Parents,Total,c00_infant_mortality,3304,0.878,69,Total,1
Eemsdelta,Total,No Migration Background,Total,Total,c00_infant_mortality,2850,0.807,70,Total,1
Eemsdelta,Total,No Migration Background,Two Parents,Total,c00_infant_mortality,2703,0.851,71,Total,1
Eemsdelta,Men,Total,Total,Total,c00_infant_mortality,1843,0.814,65,Total,1
Eemsdelta,Men,Total,Two Parents,Total,c00_infant_mortality,1660,0.723,68,Total,1
Eemsdelta,Women,Total,Total,Total,c00_infant_mortality,1791,0.949,67,Total,1
Eemsdelta,Women,Total,Two Parents,Total,c00_infant_mortality,1644,1.034,70,Total,1
Eemsdelta,Women,No Migration Background,Total,Total,c00_infant_mortality,1405,0.996,71,Total,1
Eemsdelta,Women,No Migration Background,Two Parents,Total,c00_infant_mortality,1339,1.046,72,Total,1
Dijk en Waard,Total,Total,Total,Total,c00_infant_mortality,7740,0.556,84,Total,1
Dijk en Waard,Total,Total,Two Parents,Total,c00_infant_mortality,7321,0.519,86,Total,1
Dijk en Waard,Total,No Migration Background,Total,Total,c00_infant_mortality,5810,0.551,87,Total,1
Dijk en Waard,Total,No Migration Background,Two Parents,Total,c00_infant_mortality,5575,0.52,89,Total,1
Dijk en Waard,Total,With Migration Background,Total,Total,c00_infant_mortality,1930,0.57,73,Total,1
Dijk en Waard,Men,Total,Total,Total,c00_infant_mortality,3892,0.514,84,Total,1
Dijk en Waard,Men,Total,Two Parents,Total,c00_infant_mortality,3673,0.436,86,Total,1
Dijk en Waard,Men,No Migration Background,Total,Total,c00_infant_mortality,2918,0.514,87,Total,1
Dijk en Waard,Men,No Migration Background,Two Parents,Total,c00_infant_mortality,2791,0.43,89,Total,1
Dijk en Waard,Women,Total,Total,Total,c00_infant_mortality,3848,0.598,83,Total,1
Dijk en Waard,Women,Total,Two Parents,Total,c00_infant_mortality,3648,0.603,86,Total,1
Dijk en Waard,Women,No Migration Background,Total,Total,c00_infant_mortality,2892,0.588,88,Total,1
Dijk en Waard,Women,No Migration Background,Two Parents,Total,c00_infant_mortality,2784,0.611,89,Total,1
Land van Cuijk,Total,Total,Total,Total,c00_infant_mortality,6656,0.511,85,Total,1
Land van Cuijk,Total,Total,Two Parents,Total,c00_infant_mortality,6361,0.503,87,Total,1
Land van Cuijk,Total,No Migration Background,Total,Total,c00_infant_mortality,5517,0.562,89,Total,1
Land van Cuijk,Total,No Migration Background,Two Parents,Total,c00_infant_mortality,5356,0.56,90,Total,1
Land van Cuijk,Men,Total,Total,Total,c00_infant_mortality,3470,0.461,85,Total,1
Land van Cuijk,Men,Total,Two Parents,Total,c00_infant_mortality,3312,0.453,87,Total,1
Land van Cuijk,Men,No Migration Background,Total,Total,c00_infant_mortality,2865,0.558,89,Total,1
Land van Cuijk,Men,No Migration Background,Two Parents,Total,c00_infant_mortality,2780,0.54,90,Total,1
Land van Cuijk,Women,Total,Total,Total,c00_infant_mortality,3186,0.565,85,Total,1
Land van Cuijk,Women,Total,Two Parents,Total,c00_infant_mortality,3049,0.558,87,Total,1
Land van Cuijk,Women,No Migration Background,Total,Total,c00_infant_mortality,2652,0.566,88,Total,1
Land van Cuijk,Women,No Migration Background,Two Parents,Total,c00_infant_mortality,2576,0.582,90,Total,1
Maashorst,Total,Total,Total,Total,c00_infant_mortality,4784,0.753,87,Total,1
Maashorst,Total,Total,Two Parents,Total,c00_infant_mortality,4605,0.738,89,Total,1
Maashorst,Total,No Migration Background,Total,Total,c00_infant_mortality,3840,0.677,92,Total,1
Maashorst,Total,No Migration Background,Two Parents,Total,c00_infant_mortality,3751,0.666,93,Total,1
Maashorst,Total,With Migration Background,Total,Total,c00_infant_mortality,944,1.059,66,Total,1
Maashorst,Men,Total,Total,Total,c00_infant_mortality,2418,0.868,87,Total,1
Maashorst,Men,Total,Two Parents,Total,c00_infant_mortality,2328,0.859,89,Total,1
Maashorst,Men,No Migration Background,Total,Total,c00_infant_mortality,1947,0.822,92,Total,1
Maashorst,Men,No Migration Background,Two Parents,Total,c00_infant_mortality,1898,0.79,93,Total,1
Maashorst,Women,Total,Total,Total,c00_infant_mortality,2366,0.634,87,Total,1
Maashorst,Women,Total,Two Parents,Total,c00_infant_mortality,2277,0.615,88,Total,1
Maashorst,Women,No Migration Background,Total,Total,c00_infant_mortality,1893,0.528,92,Total,1
Maashorst,Women,No Migration Background,Two Parents,Total,c00_infant_mortality,1853,0.54,93,Total,1
Voorne aan Zee,Total,Total,Total,Total,c00_infant_mortality,4891,0.572,91,Total,1
Voorne aan Zee,Total,Total,Two Parents,Total,c00_infant_mortality,4552,0.615,94,Total,1
Voorne aan Zee,Total,No Migration Background,Total,Total,c00_infant_mortality,3724,0.618,92,Total,1
Voorne aan Zee,Total,No Migration Background,Two Parents,Total,c00_infant_mortality,3519,0.654,95,Total,1
Voorne aan Zee,Men,Total,Total,Total,c00_infant_mortality,2486,0.644,93,Total,1
Voorne aan Zee,Men,Total,Two Parents,Total,c00_infant_mortality,2306,0.694,96,Total,1
Voorne aan Zee,Men,No Migration Background,Total,Total,c00_infant_mortality,1897,0.685,94,Total,1
Voorne aan Zee,Men,No Migration Background,Two Parents,Total,c00_infant_mortality,1787,0.727,96,Total,1
Voorne aan Zee,Women,Total,Total,Total,c00_infant_mortality,2405,0.499,89,Total,1
Voorne aan Zee,Women,Total,Two Parents,Total,c00_infant_mortality,2246,0.534,92,Total,1
Voorne aan Zee,Women,No Migration Background,Total,Total,c00_infant_mortality,1827,0.547,91,Total,1
Voorne aan Zee,Women,No Migration Background,Two Parents,Total,c00_infant_mortality,1732,0.577,93,Total,1
1992,Total,Total,Total,Total,c00_infant_mortality,4891,0.572,91,Total,1
1992,Total,Total,Two Parents,Total,c00_infant_mortality,4552,0.615,94,Total,1
1992,Men,Total,Total,Total,c00_infant_mortality,2486,0.644,93,Total,1
1992,Men,Total,Two Parents,Total,c00_infant_mortality,2306,0.694,96,Total,1
1992,Women,Total,Total,Total,c00_infant_mortality,2405,0.499,89,Total,1
1992,Women,Total,Two Parents,Total,c00_infant_mortality,2246,0.534,92,Total,1
The Netherlands,Total,Total,Total,Total,c00_infant_mortality,1496217,0.632,85,Total,1
The Netherlands,Total,Total,Single Parent,Total,c00_infant_mortality,124412,0.703,45,Total,1
The Netherlands,Total,Total,Two Parents,Total,c00_infant_mortality,1367468,0.6,88,Total,1
The Netherlands,Total,Turkey,Total,Total,c00_infant_mortality,53209,0.789,61,Total,1
The Netherlands,Total,Turkey,Single Parent,Total,c00_infant_mortality,4570,0.591,39,Total,1
The Netherlands,Total,Turkey,Two Parents,Total,c00_infant_mortality,48525,0.783,63,Total,1
The Netherlands,Total,Morocco,Total,Total,c00_infant_mortality,67582,0.854,58,Total,1
The Netherlands,Total,Morocco,Single Parent,Total,c00_infant_mortality,7595,0.75,39,Total,1
The Netherlands,Total,Morocco,Two Parents,Total,c00_infant_mortality,59767,0.84,61,Total,1
The Netherlands,Total,Suriname,Total,Total,c00_infant_mortality,43857,0.848,67,Total,1
The Netherlands,Total,Suriname,Single Parent,Total,c00_infant_mortality,14882,0.847,43,Total,1
The Netherlands,Total,Suriname,Two Parents,Total,c00_infant_mortality,28636,0.698,80,Total,1
The Netherlands,Total,With Migration Background,Total,Total,c00_infant_mortality,474827,0.705,71,Total,1
The Netherlands,Total,With Migration Background,Single Parent,Total,c00_infant_mortality,74621,0.752,40,Total,1
The Netherlands,Total,With Migration Background,Two Parents,Total,c00_infant_mortality,397631,0.654,77,Total,1
The Netherlands,Men,Total,Total,Total,c00_infant_mortality,766899,0.652,85,Total,1
The Netherlands,Men,Total,Single Parent,Total,c00_infant_mortality,63905,0.739,45,Total,1
The Netherlands,Men,Total,Two Parents,Total,c00_infant_mortality,700756,0.617,88,Total,1
The Netherlands,Men,Turkey,Total,Total,c00_infant_mortality,27284,0.854,61,Total,1
The Netherlands,Men,Turkey,Single Parent,Total,c00_infant_mortality,2381,0.588,39,Total,1
The Netherlands,Men,Turkey,Two Parents,Total,c00_infant_mortality,24838,0.862,63,Total,1
The Netherlands,Men,Morocco,Total,Total,c00_infant_mortality,34571,0.865,58,Total,1
The Netherlands,Men,Morocco,Single Parent,Total,c00_infant_mortality,3900,0.667,39,Total,1
The Netherlands,Men,Morocco,Two Parents,Total,c00_infant_mortality,30559,0.864,61,Total,1
The Netherlands,Men,Suriname,Total,Total,c00_infant_mortality,22278,0.871,67,Total,1
The Netherlands,Men,Suriname,Single Parent,Total,c00_infant_mortality,7516,0.865,42,Total,1
The Netherlands,Men,Suriname,Two Parents,Total,c00_infant_mortality,14579,0.706,80,Total,1
The Netherlands,Men,With Migration Background,Total,Total,c00_infant_mortality,243658,0.733,71,Total,1
The Netherlands,Men,With Migration Background,Single Parent,Total,c00_infant_mortality,38255,0.797,40,Total,1
The Netherlands,Men,With Migration Background,Two Parents,Total,c00_infant_mortality,204091,0.673,77,Total,1
The Netherlands,Women,Total,Total,Total,c00_infant_mortality,729318,0.61,85,Total,1
The Netherlands,Women,Total,Single Parent,Total,c00_infant_mortality,60507,0.666,45,Total,1
The Netherlands,Women,Total,Two Parents,Total,c00_infant_mortality,666712,0.583,88,Total,1
The Netherlands,Women,Turkey,Total,Total,c00_infant_mortality,25925,0.721,61,Total,1
The Netherlands,Women,Turkey,Single Parent,Total,c00_infant_mortality,2189,0.594,40,Total,1
The Netherlands,Women,Turkey,Two Parents,Total,c00_infant_mortality,23687,0.701,63,Total,1
The Netherlands,Women,Morocco,Total,Total,c00_infant_mortality,33011,0.842,58,Total,1
The Netherlands,Women,Morocco,Single Parent,Total,c00_infant_mortality,3695,0.839,39,Total,1
The Netherlands,Women,Morocco,Two Parents,Total,c00_infant_mortality,29208,0.815,61,Total,1
The Netherlands,Women,Suriname,Total,Total,c00_infant_mortality,21579,0.825,67,Total,1
The Netherlands,Women,Suriname,Single Parent,Total,c00_infant_mortality,7366,0.828,43,Total,1
The Netherlands,Women,Suriname,Two Parents,Total,c00_infant_mortality,14057,0.69,80,Total,1
The Netherlands,Women,With Migration Background,Total,Total,c00_infant_mortality,231169,0.675,71,Total,1
The Netherlands,Women,With Migration Background,Single Parent,Total,c00_infant_mortality,36366,0.704,40,Total,1
The Netherlands,Women,With Migration Background,Two Parents,Total,c00_infant_mortality,193540,0.633,77,Total,1
1992,Total,Total,Total,Total,c00_neonatal_mortality,4891,0.42936004906972,91,Total,1
1992,Total,Total,Two Parents,Total,c00_neonatal_mortality,4552,0.461335676625659,94,Total,1
1992,Men,Total,Total,Total,c00_neonatal_mortality,2486,0.522928399034594,93,Total,1
1992,Men,Total,Two Parents,Total,c00_neonatal_mortality,2306,0.563746747614918,96,Total,1
The Netherlands,Total,Total,Total,Total,c00_neonatal_mortality,1496217,0.538892420016615,85,Total,1
The Netherlands,Total,Total,Single Parent,Total,c00_neonatal_mortality,124412,0.55219753721506,45,Total,1
The Netherlands,Total,Total,Two Parents,Total,c00_neonatal_mortality,1367468,0.512626255239611,88,Total,1
The Netherlands,Total,Turkey,Total,Total,c00_neonatal_mortality,53209,0.652145313762709,61,Total,1
The Netherlands,Total,Turkey,Single Parent,Total,c00_neonatal_mortality,4570,0.50328227571116,39,Total,1
The Netherlands,Total,Turkey,Two Parents,Total,c00_neonatal_mortality,48525,0.640906749098403,63,Total,1
The Netherlands,Total,Morocco,Total,Total,c00_neonatal_mortality,67582,0.730963866118197,58,Total,1
The Netherlands,Total,Morocco,Single Parent,Total,c00_neonatal_mortality,7595,0.605661619486504,39,Total,1
The Netherlands,Total,Morocco,Two Parents,Total,c00_neonatal_mortality,59767,0.719460571887496,61,Total,1
The Netherlands,Total,Suriname,Total,Total,c00_neonatal_mortality,43857,0.70000228013772,67,Total,1
The Netherlands,Total,Suriname,Single Parent,Total,c00_neonatal_mortality,14882,0.678672221475608,43,Total,1
The Netherlands,Total,Suriname,Two Parents,Total,c00_neonatal_mortality,28636,0.562229361642688,80,Total,1
The Netherlands,Total,With Migration Background,Total,Total,c00_neonatal_mortality,474827,0.589267248913815,71,Total,1
The Netherlands,Total,With Migration Background,Single Parent,Total,c00_neonatal_mortality,74621,0.588306240870532,40,Total,1
The Netherlands,Total,With Migration Background,Two Parents,Total,c00_neonatal_mortality,397631,0.546738056137474,77,Total,1
The Netherlands,Men,Total,Total,Total,c00_neonatal_mortality,766899,0.551050399074715,85,Total,1
The Netherlands,Men,Total,Single Parent,Total,c00_neonatal_mortality,63905,0.574289961661842,45,Total,1
The Netherlands,Men,Total,Two Parents,Total,c00_neonatal_mortality,700756,0.521294145180348,88,Total,1
The Netherlands,Men,Turkey,Total,Total,c00_neonatal_mortality,27284,0.700043981820847,61,Total,1
The Netherlands,Men,Turkey,Single Parent,Total,c00_neonatal_mortality,2381,0.461990760184796,39,Total,1
The Netherlands,Men,Turkey,Two Parents,Total,c00_neonatal_mortality,24838,0.70456558499074,63,Total,1
The Netherlands,Men,Morocco,Total,Total,c00_neonatal_mortality,34571,0.728934656214746,58,Total,1
The Netherlands,Men,Morocco,Single Parent,Total,c00_neonatal_mortality,3900,0.58974358974359,39,Total,1
The Netherlands,Men,Morocco,Two Parents,Total,c00_neonatal_mortality,30559,0.719918845511961,61,Total,1
The Netherlands,Men,Suriname,Total,Total,c00_neonatal_mortality,22278,0.713708591435497,67,Total,1
The Netherlands,Men,Suriname,Single Parent,Total,c00_neonatal_mortality,7516,0.705162320383182,42,Total,1
The Netherlands,Men,Suriname,Two Parents,Total,c00_neonatal_mortality,14579,0.548734481102956,80,Total,1
The Netherlands,Men,With Migration Background,Total,Total,c00_neonatal_mortality,243658,0.606177511101626,71,Total,1
The Netherlands,Men,With Migration Background,Single Parent,Total,c00_neonatal_mortality,38255,0.63259704613776,40,Total,1
The Netherlands,Men,With Migration Background,Two Parents,Total,c00_neonatal_mortality,204091,0.552694631316423,77,Total,1
The Netherlands,Women,Total,Total,Total,c00_neonatal_mortality,729318,0.526107952909431,85,Total,1
The Netherlands,Women,Total,Single Parent,Total,c00_neonatal_mortality,60507,0.528864428909052,45,Total,1
The Netherlands,Women,Total,Two Parents,Total,c00_neonatal_mortality,666712,0.503515760928257,88,Total,1
The Netherlands,Women,Turkey,Total,Total,c00_neonatal_mortality,25925,0.601735776277724,61,Total,1
The Netherlands,Women,Turkey,Single Parent,Total,c00_neonatal_mortality,2189,0.548195523069895,40,Total,1
The Netherlands,Women,Turkey,Two Parents,Total,c00_neonatal_mortality,23687,0.574154599569384,63,Total,1
The Netherlands,Women,Morocco,Total,Total,c00_neonatal_mortality,33011,0.733088970343219,58,Total,1
The Netherlands,Women,Morocco,Single Parent,Total,c00_neonatal_mortality,3695,0.622462787550744,39,Total,1
The Netherlands,Women,Morocco,Two Parents,Total,c00_neonatal_mortality,29208,0.7189811010682,61,Total,1
The Netherlands,Women,Suriname,Total,Total,c00_neonatal_mortality,21579,0.685851985726864,67,Total,1
The Netherlands,Women,Suriname,Single Parent,Total,c00_neonatal_mortality,7366,0.65164268259571,43,Total,1
The Netherlands,Women,Suriname,Two Parents,Total,c00_neonatal_mortality,14057,0.576225368143985,80,Total,1
The Netherlands,Women,With Migration Background,Total,Total,c00_neonatal_mortality,231169,0.571443402878414,71,Total,1
The Netherlands,Women,With Migration Background,Single Parent,Total,c00_neonatal_mortality,36366,0.541714788538745,40,Total,1
The Netherlands,Women,With Migration Background,Two Parents,Total,c00_neonatal_mortality,193540,0.540456753125969,77,Total,1
1992,Total,Total,Total,Total,c00_perinatal_mortality,4891,0.327131465957882,91,Total,1
1992,Total,Total,Two Parents,Total,c00_perinatal_mortality,4552,0.351493848857645,94,Total,1
1992,Men,Total,Total,Total,c00_perinatal_mortality,2486,0.442477876106195,93,Total,1
1992,Men,Total,Two Parents,Total,c00_perinatal_mortality,2306,0.477016478751084,96,Total,1
The Netherlands,Total,Total,Total,Total,c00_perinatal_mortality,1496217,0.469918467708895,85,Total,1
The Netherlands,Total,Total,Single Parent,Total,c00_perinatal_mortality,124412,0.440471980194837,45,Total,1
The Netherlands,Total,Total,Two Parents,Total,c00_perinatal_mortality,1367468,0.447396209637082,88,Total,1
The Netherlands,Total,Turkey,Total,Total,c00_perinatal_mortality,53209,0.558176248379034,61,Total,1
The Netherlands,Total,Turkey,Single Parent,Total,c00_perinatal_mortality,4570,0.393873085339169,39,Total,1
The Netherlands,Total,Turkey,Two Parents,Total,c00_perinatal_mortality,48525,0.548171045852653,63,Total,1
The Netherlands,Total,Morocco,Total,Total,c00_perinatal_mortality,67582,0.659939037021692,58,Total,1
The Netherlands,Total,Morocco,Single Parent,Total,c00_perinatal_mortality,7595,0.526662277814351,39,Total,1
The Netherlands,Total,Morocco,Two Parents,Total,c00_perinatal_mortality,59767,0.649187678819415,61,Total,1
The Netherlands,Total,Suriname,Total,Total,c00_perinatal_mortality,43857,0.59283580728276,67,Total,1
The Netherlands,Total,Suriname,Single Parent,Total,c00_perinatal_mortality,14882,0.524123101733638,43,Total,1
The Netherlands,Total,Suriname,Two Parents,Total,c00_perinatal_mortality,28636,0.478418773571728,80,Total,1
The Netherlands,Total,With Migration Background,Total,Total,c00_perinatal_mortality,474827,0.504604835024125,71,Total,1
The Netherlands,Total,With Migration Background,Single Parent,Total,c00_perinatal_mortality,74621,0.469036866297691,40,Total,1
The Netherlands,Total,With Migration Background,Two Parents,Total,c00_perinatal_mortality,397631,0.468273348908913,77,Total,1
The Netherlands,Men,Total,Total,Total,c00_perinatal_mortality,766899,0.478550630526314,85,Total,1
The Netherlands,Men,Total,Single Parent,Total,c00_perinatal_mortality,63905,0.445974493388624,45,Total,1
The Netherlands,Men,Total,Two Parents,Total,c00_perinatal_mortality,700756,0.453795615021491,88,Total,1
The Netherlands,Men,Turkey,Total,Total,c00_perinatal_mortality,27284,0.59008942970239,61,Total,1
The Netherlands,Men,Turkey,Single Parent,Total,c00_perinatal_mortality,2381,0.419991600167997,39,Total,1
The Netherlands,Men,Turkey,Two Parents,Total,c00_perinatal_mortality,24838,0.587809002335132,63,Total,1
The Netherlands,Men,Morocco,Total,Total,c00_perinatal_mortality,34571,0.66240490584594,58,Total,1
The Netherlands,Men,Morocco,Single Parent,Total,c00_perinatal_mortality,3900,0.512820512820513,39,Total,1
The Netherlands,Men,Morocco,Two Parents,Total,c00_perinatal_mortality,30559,0.654471677738146,61,Total,1
The Netherlands,Men,Suriname,Total,Total,c00_perinatal_mortality,22278,0.605978992728252,67,Total,1
The Netherlands,Men,Suriname,Single Parent,Total,c00_perinatal_mortality,7516,0.492283129324109,42,Total,1
The Netherlands,Men,Suriname,Two Parents,Total,c00_perinatal_mortality,14579,0.493861032992661,80,Total,1
The Netherlands,Men,With Migration Background,Total,Total,c00_perinatal_mortality,243658,0.517528667230298,71,Total,1
The Netherlands,Men,With Migration Background,Single Parent,Total,c00_perinatal_mortality,38255,0.491439027578094,40,Total,1
The Netherlands,Men,With Migration Background,Two Parents,Total,c00_perinatal_mortality,204091,0.473808252201224,77,Total,1
The Netherlands,Women,Total,Total,Total,c00_perinatal_mortality,729318,0.460841498495855,85,Total,1
The Netherlands,Women,Total,Single Parent,Total,c00_perinatal_mortality,60507,0.434660452509627,45,Total,1
The Netherlands,Women,Total,Two Parents,Total,c00_perinatal_mortality,666712,0.440670034437658,88,Total,1
The Netherlands,Women,Turkey,Total,Total,c00_perinatal_mortality,25925,0.524590163934426,61,Total,1
The Netherlands,Women,Turkey,Two Parents,Total,c00_perinatal_mortality,23687,0.506606999620045,63,Total,1
The Netherlands,Women,Morocco,Total,Total,c00_perinatal_mortality,33011,0.657356638696192,58,Total,1
The Netherlands,Women,Morocco,Single Parent,Total,c00_perinatal_mortality,3695,0.54127198917456,39,Total,1
The Netherlands,Women,Morocco,Two Parents,Total,c00_perinatal_mortality,29208,0.643659271432484,61,Total,1
The Netherlands,Women,Suriname,Total,Total,c00_perinatal_mortality,21579,0.579266879836878,67,Total,1
The Netherlands,Women,Suriname,Single Parent,Total,c00_perinatal_mortality,7366,0.556611458050502,43,Total,1
The Netherlands,Women,Suriname,Two Parents,Total,c00_perinatal_mortality,14057,0.462403073201963,80,Total,1
The Netherlands,Women,With Migration Background,Total,Total,c00_perinatal_mortality,231169,0.490982787484481,71,Total,1
The Netherlands,Women,With Migration Background,Single Parent,Total,c00_perinatal_mortality,36366,0.445471044382115,40,Total,1
The Netherlands,Women,With Migration Background,Two Parents,Total,c00_perinatal_mortality,193540,0.462436705590576,77,Total,1
101X,Total,Total,Total,Total,c00_infant_mortality,10992,0.582,119,Total,1
101X,Total,Total,Single Parent,Total,c00_infant_mortality,1820,0.549,66,Total,1
101X,Total,Total,Two Parents,Total,c00_infant_mortality,9107,0.538,130,Total,1
